Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2016,1,1,0,-1.6,0.3,-6.2,0.2,73,2.2,1000.9,0.5,1.3,0.4,0,0
1,2016,1,1,1,-1.7,0.3,-5.8,0.2,75,2.2,1001.4,0.5,1.2,0.4,0,0
2,2016,1,1,2,-1.8,0.3,-5.4,0.2,78,2.3,1002.0,0.5,1.1,0.4,0,0
3,2016,1,1,3,-1.8,0.3,-5.0,0.2,80,2.4,1002.5,0.5,1.0,0.3,0,0
4,2016,1,1,4,-1.9,0.3,-4.7,0.2,82,2.5,1003.0,0.5,0.9,0.3,0,0
5,2016,1,1,5,-1.9,0.3,-4.3,0.2,85,2.6,1003.6,0.5,0.8,0.3,0,0
6,2016,1,1,6,-2.0,0.3,-3.9,0.2,87,2.6,1004.1,0.5,0.7,0.2,0,0
7,2016,1,1,7,-2.1,0.3,-3.9,0.2,87,2.6,1004.4,0.5,0.7,0.2,0,0
8,2016,1,1,8,-2.1,0.3,-3.8,0.2,88,2.6,1004.4,0.5,0.5,0.2,0,0
9,2016,1,1,9,-1.8,0.3,-3.9,0.2,86,2.6,1004.4,0.5,0.5,0.2,75,2
10,2016,1,1,10,0.0,0.3,-4.9,0.2,70,2.1,1004.6,0.5,1.4,0.4,77,2
11,2016,1,1,11,1.2,0.3,-5.6,0.2,61,1.8,1004.4,0.5,2.3,0.7,146,4
12,2016,1,1,12,1.9,0.3,-5.5,0.2,58,1.7,1003.8,0.5,2.3,0.7,298,9
13,2016,1,1,13,2.5,0.3,-5.2,0.2,57,1.7,1002.4,0.5,2.4,0.8,253,8
14,2016,1,1,14,3.0,0.3,-4.9,0.2,56,1.7,1001.8,0.5,2.5,0.8,229,7
15,2016,1,1,15,3.0,0.3,-4.5,0.2,58,1.7,1001.3,0.5,2.5,0.8,185,6
16,2016,1,1,16,2.0,0.3,-4.3,0.2,63,1.9,1000.8,0.5,2.3,0.7,105,3
17,2016,1,1,17,0.9,0.3,-3.9,0.2,70,2.1,1000.9,0.5,1.6,0.5,15,0
18,2016,1,1,18,0.1,0.3,-3.7,0.2,76,2.3,1001.1,0.5,1.4,0.4,10,0
19,2016,1,1,19,-0.8,0.3,-3.5,0.2,82,2.5,1001.2,0.5,1.2,0.4,10,0
20,2016,1,1,20,-1.0,0.3,-3.4,0.2,84,2.5,1001.0,0.5,1.1,0.4,0,0
