Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2016,1,1,0,-7.8,0.3,-11.4,0.2,76,2.3,959.0,0.5,2.1,0.7,0,0
1,2016,1,1,1,-7.3,0.3,-10.6,0.2,78,2.3,960.5,0.5,2.0,0.6,0,0
2,2016,1,1,2,-6.8,0.3,-9.8,0.2,80,2.4,962.0,0.5,1.8,0.6,0,0
3,2016,1,1,3,-6.3,0.3,-8.9,0.2,82,2.5,963.6,0.5,1.7,0.5,0,0
4,2016,1,1,4,-5.9,0.3,-8.1,0.2,85,2.6,965.1,0.5,1.5,0.5,0,0
5,2016,1,1,5,-5.4,0.3,-7.3,0.2,87,2.6,966.7,0.5,1.4,0.4,0,0
6,2016,1,1,6,-4.9,0.3,-6.5,0.2,89,2.7,968.2,0.5,1.2,0.4,0,0
7,2016,1,1,7,-5.0,0.3,-6.7,0.2,88,2.6,968.5,0.5,1.2,0.4,0,0
8,2016,1,1,8,-4.9,0.3,-6.8,0.2,87,2.6,968.6,0.5,1.1,0.4,0,0
9,2016,1,1,9,-3.3,0.3,-7.1,0.2,75,2.2,968.5,0.5,1.1,0.4,58,2
10,2016,1,1,10,-1.9,0.3,-8.6,0.2,60,1.8,968.7,0.5,1.8,0.6,109,3
11,2016,1,1,11,-0.6,0.3,-8.5,0.2,55,1.6,968.6,0.5,2.2,0.7,207,6
12,2016,1,1,12,0.6,0.3,-8.3,0.2,51,1.5,967.9,0.5,2.5,0.8,318,10
13,2016,1,1,13,1.2,0.3,-7.9,0.2,51,1.5,966.6,0.5,2.6,0.8,226,7
14,2016,1,1,14,1.5,0.3,-7.3,0.2,52,1.6,966.1,0.5,2.8,0.9,265,8
15,2016,1,1,15,1.4,0.3,-6.6,0.2,55,1.6,965.8,0.5,2.8,0.9,295,9
16,2016,1,1,16,0.2,0.3,-6.1,0.2,63,1.9,965.3,0.5,2.5,0.8,163,5
17,2016,1,1,17,-0.8,0.3,-5.6,0.2,70,2.1,965.4,0.5,2.0,0.6,24,1
18,2016,1,1,18,-1.7,0.3,-5.3,0.2,76,2.3,965.5,0.5,1.8,0.6,10,0
19,2016,1,1,19,-1.9,0.3,-5.0,0.2,79,2.4,965.7,0.5,1.7,0.5,10,0
20,2016,1,1,20,-2.0,0.3,-4.6,0.2,82,2.5,965.5,0.5,1.5,0.5,0,0
21,2016,1,1,21,-1.9,0.3,-4.4,0.2,83,2.5,965.5,0.5,1.5,0.5,0,0
22,2016,1,1,22,-1.8,0.3,-4.2,0.2,84,2.5,965.1,0.5,1.5,0.5,0,0
23,2016,1,1,23,-1.7,0.3,-4.0,0.2,84,2.5,964.8,0.5,1.5,0.5,0,0
24,2016,1,2,0,-1.8,0.3,-3.8,0.2,86,2.6,964.5,0.5,1.8,0.6,0,0
