Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2016,1,1,0,-3.3,0.3,-8.8,0.2,69,2.1,1023.1,0.5,2.8,0.9,0,0
1,2016,1,1,1,-3.4,0.3,-8.2,0.2,72,2.2,1023.8,0.5,2.6,0.8,0,0
2,2016,1,1,2,-3.5,0.3,-7.7,0.2,75,2.2,1024.5,0.5,2.3,0.7,0,0
3,2016,1,1,3,-3.5,0.3,-7.1,0.2,78,2.3,1025.1,0.5,2.1,0.7,0,0
4,2016,1,1,4,-3.6,0.3,-6.5,0.2,82,2.5,1025.8,0.5,1.9,0.6,0,0
5,2016,1,1,5,-3.6,0.3,-6.0,0.2,85,2.6,1026.5,0.5,1.6,0.5,0,0
6,2016,1,1,6,-3.7,0.3,-5.4,0.2,88,2.6,1027.2,0.5,1.4,0.4,0,0
7,2016,1,1,7,-4.0,0.3,-5.5,0.2,89,2.7,1027.2,0.5,1.6,0.5,0,0
8,2016,1,1,8,-3.5,0.3,-5.1,0.2,89,2.7,1027.1,0.5,1.7,0.5,0,0
9,2016,1,1,9,-0.9,0.3,-4.1,0.2,79,2.4,1027.2,0.5,1.4,0.4,108,3
10,2016,1,1,10,1.4,0.3,-3.4,0.2,70,2.1,1027.2,0.5,1.6,0.5,149,4
11,2016,1,1,11,2.9,0.3,-2.3,0.2,69,2.1,1027.0,0.5,1.8,0.6,151,4
12,2016,1,1,12,3.7,0.3,-2.1,0.2,66,2.0,1026.5,0.5,2.1,0.7,174,5
13,2016,1,1,13,4.5,0.3,-2.3,0.2,61,1.8,1025.2,0.5,3.0,1.0,220,7
14,2016,1,1,14,4.8,0.3,-2.5,0.2,59,1.8,1024.5,0.5,3.3,1.1,163,5
15,2016,1,1,15,4.9,0.3,-2.3,0.2,60,1.8,1024.0,0.5,3.3,1.1,129,4
