Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2012,1,1,0,1.9,0.3,-6.4,0.2,56,1.7,978.3,0.5,1.4,0.4,0,0
1,2012,1,1,1,1.4,0.3,-6.4,0.2,58,1.7,979.1,0.5,1.3,0.4,0,0
2,2012,1,1,2,0.9,0.3,-6.4,0.2,60,1.8,980.0,0.5,1.1,0.4,0,0
3,2012,1,1,3,0.3,0.3,-6.3,0.2,62,1.9,980.8,0.5,1.0,0.3,0,0
4,2012,1,1,4,-0.2,0.3,-6.3,0.2,64,1.9,981.7,0.5,0.9,0.3,0,0
5,2012,1,1,5,-0.7,0.3,-6.3,0.2,66,2.0,982.5,0.5,0.7,0.2,0,0
6,2012,1,1,6,-1.2,0.3,-6.3,0.2,68,2.0,983.4,0.5,0.6,0.2,0,0
7,2012,1,1,7,-1.1,0.3,-6.2,0.2,68,2.0,983.6,0.5,0.2,0.1,0,0
8,2012,1,1,8,-1.1,0.3,-5.9,0.2,70,2.1,983.9,0.5,0.2,0.1,0,0
9,2012,1,1,9,-0.2,0.3,-5.2,0.2,69,2.1,984.5,0.5,0.2,0.1,14,0
10,2012,1,1,10,1.3,0.3,-4.7,0.2,64,1.9,984.7,0.5,0.5,0.2,203,6
11,2012,1,1,11,2.6,0.3,-4.4,0.2,60,1.8,984.1,0.5,1.2,0.4,443,13
12,2012,1,1,12,3.0,0.3,-4.3,0.2,59,1.8,983.0,0.5,1.7,0.5,339,10
13,2012,1,1,13,3.1,0.3,-4.5,0.2,57,1.7,982.1,0.5,2.3,0.7,361,11
14,2012,1,1,14,2.9,0.3,-4.4,0.2,59,1.8,981.4,0.5,2.7,0.9,367,11
15,2012,1,1,15,2.8,0.3,-4.7,0.2,58,1.7,981.1,0.5,2.7,0.9,180,5
16,2012,1,1,16,2.4,0.3,-2.5,0.2,70,2.1,980.1,0.5,2.2,0.7,6,0
17,2012,1,1,17,0.8,0.3,-2.9,0.2,76,2.3,980.9,0.5,2.8,0.9,24,1
18,2012,1,1,18,-0.8,0.3,-4.9,0.2,74,2.2,981.7,0.5,3.9,1.2,10,0
19,2012,1,1,19,-2.1,0.3,-7.9,0.2,64,1.9,982.7,0.5,3.6,1.2,10,0
20,2012,1,1,20,-3.2,0.3,-11.1,0.2,54,1.6,982.6,0.5,3.5,1.1,0,0
21,2012,1,1,21,-4.0,0.3,-12.3,0.2,52,1.6,982.6,0.5,3.7,1.2,0,0
22,2012,1,1,22,-4.5,0.3,-12.4,0.2,54,1.6,982.6,0.5,3.4,1.1,0,0
23,2012,1,1,23,-4.8,0.3,-12.5,0.2,55,1.6,982.8,0.5,3.2,1.0,0,0
24,2012,1,2,0,-5.0,0.3,-12.6,0.2,55,1.6,983.0,0.5,3.1,1.0,0,0
25,2012,1,2,1,-5.2,0.3,-12.7,0.2,56,1.7,983.1,0.5,2.8,0.9,0,0
26,2012,1,2,2,-5.2,0.3,-12.9,0.2,55,1.6,983.4,0.5,2.4,0.8,0,0
27,2012,1,2,3,-5.2,0.3,-13.0,0.2,54,1.6,983.8,0.5,2.2,0.7,0,0
28,2012,1,2,4,-5.2,0.3,-12.8,0.2,55,1.6,984.8,0.5,1.9,0.6,0,0
29,2012,1,2,5,-5.3,0.3,-12.9,0.2,55,1.6,984.8,0.5,1.8,0.6,0,0
30,2012,1,2,6,-5.5,0.3,-12.8,0.2,56,1.7,985.4,0.5,1.6,0.5,0,0
31,2012,1,2,7,-5.9,0.3,-12.8,0.2,58,1.7,985.7,0.5,1.5,0.5,10,0
32,2012,1,2,8,-6.2,0.3,-12.7,0.2,60,1.8,986.1,0.5,1.5,0.5,36,1
33,2012,1,2,9,-4.5,0.3,-12.5,0.2,54,1.6,986.4,0.5,1.6,0.5,182,6
34,2012,1,2,10,-2.5,0.3,-11.9,0.2,48,1.4,986.6,0.5,1.5,0.5,337,10
35,2012,1,2,11,-0.7,0.3,-11.8,0.2,43,1.3,986.0,0.5,1.5,0.5,431,13
36,2012,1,2,12,0.9,0.3,-12.0,0.2,38,1.1,985.0,0.5,1.6,0.5,512,15
37,2012,1,2,13,2.0,0.3,-12.3,0.2,34,1.0,984.1,0.5,1.7,0.5,516,16
38,2012,1,2,14,2.5,0.3,-12.4,0.2,32,1.0,984.0,0.5,1.8,0.6,453,14
39,2012,1,2,15,2.5,0.3,-12.3,0.2,33,1.0,984.0,0.5,1.6,0.5,335,10
40,2012,1,2,16,1.7,0.3,-11.2,0.2,38,1.1,984.0,0.5,1.8,0.6,179,5
41,2012,1,2,17,0.2,0.3,-10.2,0.2,46,1.4,984.0,0.5,1.6,0.5,35,1
42,2012,1,2,18,-1.3,0.3,-10.2,0.2,51,1.5,984.2,0.5,1.6,0.5,10,0
43,2012,1,2,19,-2.3,0.3,-10.2,0.2,55,1.6,984.0,0.5,1.4,0.4,10,0
44,2012,1,2,20,-2.9,0.3,-10.2,0.2,57,1.7,984.0,0.5,1.5,0.5,0,0
45,2012,1,2,21,-3.3,0.3,-10.1,0.2,59,1.8,983.7,0.5,1.5,0.5,0,0
46,2012,1,2,22,-3.9,0.3,-9.8,0.2,64,1.9,983.7,0.5,1.5,0.5,0,0
47,2012,1,2,23,-4.4,0.3,-9.4,0.2,68,2.0,983.8,0.5,1.5,0.5,0,0
48,2012,1,3,0,-4.7,0.3,-9.0,0.2,72,2.2,983.4,0.5,1.4,0.4,0,0
49,2012,1,3,1,-4.9,0.3,-8.8,0.2,74,2.2,983.2,0.5,1.5,0.5,0,0
50,2012,1,3,2,-5.0,0.3,-8.6,0.2,76,2.3,983.0,0.5,1.6,0.5,0,0
51,2012,1,3,3,-4.4,0.3,-8.5,0.2,73,2.2,982.7,0.5,1.6,0.5,0,0
52,2012,1,3,4,-4.3,0.3,-8.7,0.2,71,2.1,982.1,0.5,1.8,0.6,0,0
53,2012,1,3,5,-4.3,0.3,-8.6,0.2,72,2.2,981.9,0.5,2.1,0.7,0,0
54,2012,1,3,6,-4.3,0.3,-8.5,0.2,73,2.2,981.9,0.5,2.1,0.7,0,0
55,2012,1,3,7,-4.3,0.3,-8.6,0.2,72,2.2,982.1,0.5,2.0,0.6,10,0
56,2012,1,3,8,-4.4,0.3,-8.7,0.2,72,2.2,982.3,0.5,1.7,0.5,36,1
57,2012,1,3,9,-3.0,0.3,-8.8,0.2,64,1.9,982.6,0.5,2.0,0.6,96,3
58,2012,1,3,10,-2.0,0.3,-9.6,0.2,56,1.7,982.7,0.5,2.2,0.7,215,6
59,2012,1,3,11,-0.5,0.3,-9.8,0.2,49,1.5,982.2,0.5,2.2,0.7,160,5
60,2012,1,3,12,0.8,0.3,-9.8,0.2,45,1.3,981.3,0.5,2.4,0.8,105,3
61,2012,1,3,13,2.2,0.3,-10.7,0.2,38,1.1,980.3,0.5,3.5,1.1,420,13
62,2012,1,3,14,2.9,0.3,-11.0,0.2,35,1.0,979.3,0.5,3.6,1.2,171,5
63,2012,1,3,15,3.2,0.3,-10.9,0.2,35,1.0,978.9,0.5,3.3,1.1,66,2
64,2012,1,3,16,2.4,0.3,-8.7,0.2,44,1.3,978.3,0.5,1.1,0.4,180,5
65,2012,1,3,17,1.4,0.3,-7.5,0.2,52,1.6,978.3,0.5,1.2,0.4,33,1
66,2012,1,3,18,-0.0,0.3,-7.0,0.2,59,1.8,978.7,0.5,1.5,0.5,10,0
67,2012,1,3,19,-1.3,0.3,-6.5,0.2,68,2.0,978.9,0.5,1.9,0.6,10,0
68,2012,1,3,20,-2.1,0.3,-6.3,0.2,73,2.2,978.9,0.5,2.4,0.8,0,0
69,2012,1,3,21,-2.7,0.3,-7.1,0.2,72,2.2,979.5,0.5,3.0,1.0,0,0
70,2012,1,3,22,-3.5,0.3,-8.6,0.2,68,2.0,979.8,0.5,3.2,1.0,0,0
71,2012,1,3,23,-4.0,0.3,-10.5,0.2,61,1.8,980.1,0.5,3.3,1.1,0,0
