Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2012,1,1,0,-8.3,0.3,-11.8,0.2,76,2.3,965.7,0.5,1.7,0.5,0,0
1,2012,1,1,1,-7.9,0.3,-11.3,0.2,78,2.3,966.5,0.5,1.7,0.5,0,0
2,2012,1,1,2,-7.6,0.3,-10.7,0.2,79,2.4,967.3,0.5,1.6,0.5,0,0
3,2012,1,1,3,-7.2,0.3,-10.2,0.2,80,2.4,968.1,0.5,1.6,0.5,0,0
4,2012,1,1,4,-6.9,0.3,-9.6,0.2,81,2.4,969.0,0.5,1.6,0.5,0,0
5,2012,1,1,5,-6.5,0.3,-9.1,0.2,83,2.5,969.8,0.5,1.5,0.5,0,0
6,2012,1,1,6,-6.2,0.3,-8.5,0.2,84,2.5,970.6,0.5,1.5,0.5,0,0
7,2012,1,1,7,-6.0,0.3,-8.6,0.2,82,2.5,970.5,0.5,1.4,0.4,0,0
8,2012,1,1,8,-6.2,0.3,-9.1,0.2,80,2.4,970.7,0.5,1.3,0.4,0,0
9,2012,1,1,9,-6.4,0.3,-10.3,0.2,74,2.2,971.2,0.5,1.4,0.4,141,4
10,2012,1,1,10,-6.1,0.3,-10.9,0.2,69,2.1,971.3,0.5,1.6,0.5,284,8
11,2012,1,1,11,-3.2,0.3,-10.1,0.2,59,1.8,970.8,0.5,2.0,0.6,314,9
12,2012,1,1,12,-2.2,0.3,-11.2,0.2,50,1.5,969.8,0.5,2.6,0.8,166,5
13,2012,1,1,13,-1.6,0.3,-11.3,0.2,48,1.4,968.9,0.5,3.1,1.0,47,1
14,2012,1,1,14,-1.7,0.3,-11.2,0.2,48,1.4,968.3,0.5,3.2,1.0,85,3
