Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2017,1,1,0,-0.4,0.3,-5.1,0.2,73,2.2,967.0,0.5,1.4,0.4,0,0
1,2017,1,1,1,-0.5,0.3,-4.6,0.2,76,2.3,967.5,0.5,1.2,0.4,0,0
2,2017,1,1,2,-0.6,0.3,-4.1,0.2,79,2.4,968.0,0.5,1.0,0.3,0,0
3,2017,1,1,3,-0.7,0.3,-3.6,0.2,82,2.5,968.5,0.5,0.8,0.3,0,0
4,2017,1,1,4,-0.8,0.3,-3.1,0.2,86,2.6,968.9,0.5,0.6,0.2,0,0
5,2017,1,1,5,-0.9,0.3,-2.6,0.2,89,2.7,969.4,0.5,0.4,0.1,0,0
6,2017,1,1,6,-1.0,0.3,-2.1,0.2,92,2.8,969.9,0.5,0.2,0.1,0,0
7,2017,1,1,7,-1.4,0.3,-2.2,0.2,94,2.8,970.3,0.5,0.1,0.0,0,0
8,2017,1,1,8,-1.0,0.3,-2.3,0.2,91,2.7,970.8,0.5,0.1,0.0,0,0
9,2017,1,1,9,0.3,0.3,-1.4,0.2,88,2.6,971.4,0.5,0.2,0.1,147,4
10,2017,1,1,10,3.6,0.3,-0.4,0.2,75,2.2,971.9,0.5,0.6,0.2,211,6
11,2017,1,1,11,5.3,0.3,0.3,0.2,70,2.1,971.9,0.5,1.4,0.4,415,12
12,2017,1,1,12,6.1,0.3,0.5,0.2,67,2.0,971.3,0.5,1.8,0.6,510,15
13,2017,1,1,13,6.5,0.3,0.5,0.2,66,2.0,970.2,0.5,1.8,0.6,514,15
14,2017,1,1,14,6.8,0.3,0.9,0.2,66,2.0,969.4,0.5,1.7,0.5,455,14
15,2017,1,1,15,6.7,0.3,0.8,0.2,66,2.0,968.9,0.5,1.6,0.5,341,10
16,2017,1,1,16,6.6,0.3,-0.2,0.2,62,1.9,968.6,0.5,1.2,0.4,189,6
17,2017,1,1,17,5.3,0.3,0.5,0.2,71,2.1,968.4,0.5,1.0,0.3,42,1
18,2017,1,1,18,3.8,0.3,-0.1,0.2,76,2.3,968.1,0.5,0.8,0.3,10,0
19,2017,1,1,19,3.2,0.3,-0.5,0.2,77,2.3,967.7,0.5,0.8,0.3,10,0
20,2017,1,1,20,2.5,0.3,-0.7,0.2,79,2.4,967.5,0.5,0.5,0.2,0,0
21,2017,1,1,21,2.1,0.3,-0.8,0.2,81,2.4,967.5,0.5,0.1,0.0,0,0
22,2017,1,1,22,1.9,0.3,-0.8,0.2,82,2.5,967.6,0.5,0.6,0.2,0,0
23,2017,1,1,23,1.8,0.3,-0.8,0.2,83,2.5,967.3,0.5,0.5,0.2,0,0
24,2017,1,2,0,1.6,0.3,-0.9,0.2,83,2.5,966.9,0.5,0.3,0.1,0,0
25,2017,1,2,1,1.4,0.3,-0.9,0.2,85,2.6,966.3,0.5,0.3,0.1,0,0
26,2017,1,2,2,1.2,0.3,-0.9,0.2,86,2.6,965.8,0.5,0.3,0.1,0,0
27,2017,1,2,3,1.3,0.3,-0.9,0.2,85,2.6,965.8,0.5,0.2,0.1,0,0
28,2017,1,2,4,1.5,0.3,-0.8,0.2,85,2.6,965.4,0.5,0.5,0.2,0,0
29,2017,1,2,5,1.4,0.3,-0.8,0.2,85,2.6,965.3,0.5,0.4,0.1,0,0
30,2017,1,2,6,1.2,0.3,-0.9,0.2,86,2.6,964.8,0.5,0.3,0.1,0,0
31,2017,1,2,7,1.3,0.3,-1.1,0.2,84,2.5,965.2,0.5,0.4,0.1,10,0
32,2017,1,2,8,1.6,0.3,-1.0,0.2,83,2.5,965.3,0.5,0.2,0.1,28,1
33,2017,1,2,9,2.6,0.3,-0.2,0.2,82,2.5,965.6,0.5,0.1,0.0,164,5
34,2017,1,2,10,4.6,0.3,0.7,0.2,76,2.3,965.6,0.5,0.5,0.2,316,10
35,2017,1,2,11,6.6,0.3,0.8,0.2,66,2.0,965.5,0.5,1.0,0.3,248,8
36,2017,1,2,12,7.8,0.3,2.1,0.2,67,2.0,965.0,0.5,1.6,0.5,149,4
37,2017,1,2,13,8.7,0.3,2.6,0.2,66,2.0,964.1,0.5,2.7,0.9,323,10
38,2017,1,2,14,9.0,0.3,2.3,0.2,63,1.9,963.9,0.5,3.6,1.2,38,1
39,2017,1,2,15,8.6,0.3,2.5,0.2,66,2.0,963.7,0.5,3.4,1.1,100,3
40,2017,1,2,16,7.8,0.3,2.7,0.2,70,2.1,964.0,0.5,3.0,1.0,47,1
41,2017,1,2,17,6.6,0.3,3.2,0.2,79,2.4,964.1,0.5,2.1,0.7,10,0
42,2017,1,2,18,5.2,0.3,3.5,0.2,89,2.7,964.4,0.5,1.7,0.5,10,0
43,2017,1,2,19,4.1,0.3,3.3,0.2,95,2.8,964.2,0.5,1.6,0.5,10,0
44,2017,1,2,20,3.2,0.3,2.9,0.2,98,2.9,964.6,0.5,1.7,0.5,0,0
45,2017,1,2,21,2.6,0.3,2.5,0.2,99,3.0,964.7,0.5,1.7,0.5,0,0
46,2017,1,2,22,2.3,0.3,2.2,0.2,99,3.0,964.8,0.5,1.8,0.6,0,0
47,2017,1,2,23,1.8,0.3,1.8,0.2,100,3.0,964.6,0.5,1.7,0.5,0,0
48,2017,1,3,0,1.4,0.3,1.3,0.2,99,3.0,964.6,0.5,1.7,0.5,0,0
49,2017,1,3,1,0.8,0.3,0.7,0.2,99,3.0,964.8,0.5,1.6,0.5,0,0
50,2017,1,3,2,0.4,0.3,0.2,0.2,99,3.0,964.7,0.5,1.9,0.6,0,0
51,2017,1,3,3,-0.4,0.3,-0.5,0.2,99,3.0,964.9,0.5,1.7,0.5,0,0
52,2017,1,3,4,-0.3,0.3,-0.9,0.2,96,2.9,965.2,0.5,1.7,0.5,0,0
53,2017,1,3,5,-1.2,0.3,-1.8,0.2,96,2.9,965.2,0.5,1.7,0.5,0,0
54,2017,1,3,6,-1.9,0.3,-2.6,0.2,95,2.8,965.1,0.5,1.6,0.5,0,0
55,2017,1,3,7,-2.6,0.3,-3.4,0.2,94,2.8,965.2,0.5,1.5,0.5,10,0
56,2017,1,3,8,-3.3,0.3,-4.2,0.2,93,2.8,965.4,0.5,1.4,0.4,28,1
57,2017,1,3,9,-1.3,0.3,-2.4,0.2,92,2.8,965.9,0.5,1.1,0.4,175,5
58,2017,1,3,10,1.7,0.3,-1.8,0.2,78,2.3,966.5,0.5,1.4,0.4,333,10
59,2017,1,3,11,3.3,0.3,-2.9,0.2,64,1.9,966.6,0.5,1.7,0.5,456,14
60,2017,1,3,12,4.8,0.3,-3.9,0.2,53,1.6,966.2,0.5,1.7,0.5,524,16
61,2017,1,3,13,5.8,0.3,-4.2,0.2,49,1.5,965.3,0.5,1.9,0.6,528,16
62,2017,1,3,14,6.4,0.3,-4.2,0.2,47,1.4,964.9,0.5,2.0,0.6,470,14
63,2017,1,3,15,6.5,0.3,-4.2,0.2,46,1.4,964.9,0.5,1.9,0.6,355,11
64,2017,1,3,16,6.4,0.3,-4.2,0.2,47,1.4,964.6,0.5,1.6,0.5,199,6
65,2017,1,3,17,5.2,0.3,-3.1,0.2,55,1.6,964.7,0.5,1.2,0.4,46,1
66,2017,1,3,18,3.2,0.3,-2.3,0.2,67,2.0,964.9,0.5,1.3,0.4,10,0
67,2017,1,3,19,1.4,0.3,-2.6,0.2,75,2.2,965.0,0.5,1.1,0.4,10,0
68,2017,1,3,20,1.1,0.3,-3.3,0.2,72,2.2,965.3,0.5,1.0,0.3,0,0
69,2017,1,3,21,1.0,0.3,-3.3,0.2,73,2.2,965.4,0.5,0.9,0.3,0,0
70,2017,1,3,22,0.5,0.3,-3.2,0.2,76,2.3,965.4,0.5,0.9,0.3,0,0
71,2017,1,3,23,-0.2,0.3,-3.3,0.2,80,2.4,965.3,0.5,1.0,0.3,0,0
72,2017,1,4,0,-0.4,0.3,-3.3,0.2,81,2.4,965.2,0.5,0.9,0.3,0,0
