Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2017,1,1,0,-1.0,0.3,-5.2,0.2,76,2.3,987.6,0.5,1.8,0.6,0,0
1,2017,1,1,1,-1.3,0.3,-4.9,0.2,80,2.4,988.0,0.5,1.6,0.5,0,0
2,2017,1,1,2,-1.6,0.3,-4.6,0.2,83,2.5,988.4,0.5,1.5,0.5,0,0
3,2017,1,1,3,-2.0,0.3,-4.3,0.2,86,2.6,988.8,0.5,1.3,0.4,0,0
4,2017,1,1,4,-2.3,0.3,-4.1,0.2,89,2.7,989.3,0.5,1.2,0.4,0,0
5,2017,1,1,5,-2.7,0.3,-3.8,0.2,93,2.8,989.7,0.5,1.0,0.3,0,0
6,2017,1,1,6,-3.0,0.3,-3.5,0.2,96,2.9,990.1,0.5,0.9,0.3,0,0
7,2017,1,1,7,-3.2,0.3,-3.8,0.2,96,2.9,990.5,0.5,0.9,0.3,0,0
8,2017,1,1,8,-3.1,0.3,-3.7,0.2,96,2.9,991.0,0.5,1.0,0.3,0,0
9,2017,1,1,9,-1.0,0.3,-1.8,0.2,94,2.8,991.7,0.5,0.6,0.2,118,4
10,2017,1,1,10,3.8,0.3,0.5,0.2,79,2.4,992.3,0.5,0.6,0.2,232,7
11,2017,1,1,11,6.0,0.3,2.1,0.2,76,2.3,992.3,0.5,0.9,0.3,439,13
12,2017,1,1,12,7.0,0.3,2.4,0.2,73,2.2,991.7,0.5,1.7,0.5,507,15
13,2017,1,1,13,7.4,0.3,1.9,0.2,68,2.0,990.6,0.5,1.9,0.6,513,15
14,2017,1,1,14,7.7,0.3,2.0,0.2,67,2.0,989.7,0.5,1.7,0.5,456,14
15,2017,1,1,15,7.6,0.3,1.8,0.2,67,2.0,989.2,0.5,1.7,0.5,344,10
16,2017,1,1,16,7.5,0.3,1.2,0.2,64,1.9,988.8,0.5,1.2,0.4,193,6
17,2017,1,1,17,6.6,0.3,1.9,0.2,72,2.2,988.5,0.5,1.0,0.3,42,1
18,2017,1,1,18,4.4,0.3,1.5,0.2,81,2.4,988.2,0.5,1.1,0.4,10,0
19,2017,1,1,19,3.7,0.3,0.5,0.2,80,2.4,987.9,0.5,1.0,0.3,10,0
20,2017,1,1,20,3.7,0.3,0.4,0.2,79,2.4,987.8,0.5,0.4,0.1,0,0
21,2017,1,1,21,3.0,0.3,0.3,0.2,82,2.5,987.8,0.5,0.6,0.2,0,0
22,2017,1,1,22,2.4,0.3,0.1,0.2,85,2.6,987.8,0.5,0.9,0.3,0,0
23,2017,1,1,23,1.2,0.3,-0.5,0.2,88,2.6,987.4,0.5,1.1,0.4,0,0
24,2017,1,2,0,-0.2,0.3,-1.4,0.2,92,2.8,987.0,0.5,1.3,0.4,0,0
25,2017,1,2,1,-0.9,0.3,-1.9,0.2,93,2.8,986.3,0.5,1.3,0.4,0,0
26,2017,1,2,2,-0.7,0.3,-1.7,0.2,93,2.8,985.9,0.5,1.1,0.4,0,0
27,2017,1,2,3,-0.4,0.3,-1.4,0.2,93,2.8,985.8,0.5,1.1,0.4,0,0
28,2017,1,2,4,0.1,0.3,-1.0,0.2,92,2.8,985.5,0.5,0.9,0.3,0,0
29,2017,1,2,5,-0.6,0.3,-1.4,0.2,94,2.8,985.3,0.5,1.1,0.4,0,0
30,2017,1,2,6,-0.8,0.3,-1.6,0.2,94,2.8,984.9,0.5,1.0,0.3,0,0
31,2017,1,2,7,-0.6,0.3,-1.5,0.2,94,2.8,985.3,0.5,0.9,0.3,10,0
32,2017,1,2,8,-0.8,0.3,-1.8,0.2,93,2.8,985.3,0.5,1.0,0.3,26,1
33,2017,1,2,9,1.1,0.3,-0.1,0.2,92,2.8,985.6,0.5,0.6,0.2,160,5
34,2017,1,2,10,4.7,0.3,1.7,0.2,81,2.4,985.6,0.5,0.5,0.2,227,7
35,2017,1,2,11,7.2,0.3,2.1,0.2,70,2.1,985.6,0.5,0.4,0.1,251,8
36,2017,1,2,12,8.6,0.3,2.7,0.2,66,2.0,985.1,0.5,0.6,0.2,143,4
37,2017,1,2,13,9.6,0.3,3.7,0.2,67,2.0,984.3,0.5,1.8,0.6,119,4
38,2017,1,2,14,10.0,0.3,3.9,0.2,66,2.0,984.1,0.5,3.2,1.0,77,2
39,2017,1,2,15,9.5,0.3,4.0,0.2,69,2.1,983.9,0.5,2.8,0.9,77,2
40,2017,1,2,16,8.6,0.3,4.4,0.2,75,2.2,984.2,0.5,2.8,0.9,17,0
41,2017,1,2,17,7.7,0.3,4.8,0.2,82,2.5,984.3,0.5,2.0,0.6,28,1
42,2017,1,2,18,6.3,0.3,5.0,0.2,91,2.7,984.6,0.5,1.6,0.5,10,0
43,2017,1,2,19,5.2,0.3,4.7,0.2,97,2.9,984.6,0.5,1.5,0.5,10,0
44,2017,1,2,20,4.1,0.3,4.0,0.2,99,3.0,985.1,0.5,1.6,0.5,0,0
45,2017,1,2,21,3.4,0.3,3.4,0.2,100,3.0,985.3,0.5,1.6,0.5,0,0
46,2017,1,2,22,3.3,0.3,3.2,0.2,99,3.0,985.4,0.5,1.7,0.5,0,0
47,2017,1,2,23,3.1,0.3,2.8,0.2,98,2.9,985.3,0.5,1.7,0.5,0,0
48,2017,1,3,0,2.6,0.3,2.3,0.2,98,2.9,985.4,0.5,1.7,0.5,0,0
49,2017,1,3,1,2.1,0.3,1.7,0.2,97,2.9,985.6,0.5,1.6,0.5,0,0
50,2017,1,3,2,1.8,0.3,1.3,0.2,96,2.9,985.5,0.5,1.8,0.6,0,0
51,2017,1,3,3,1.0,0.3,0.5,0.2,96,2.9,985.7,0.5,1.6,0.5,0,0
52,2017,1,3,4,0.6,0.3,-0.3,0.2,94,2.8,986.1,0.5,1.7,0.5,0,0
53,2017,1,3,5,-0.7,0.3,-1.5,0.2,94,2.8,986.1,0.5,1.6,0.5,0,0
54,2017,1,3,6,-1.6,0.3,-2.4,0.2,94,2.8,985.9,0.5,1.5,0.5,0,0
55,2017,1,3,7,-2.2,0.3,-2.9,0.2,95,2.8,986.0,0.5,1.4,0.4,10,0
56,2017,1,3,8,-2.3,0.3,-3.1,0.2,94,2.8,986.3,0.5,1.3,0.4,17,0
57,2017,1,3,9,-0.1,0.3,-1.5,0.2,90,2.7,986.7,0.5,0.7,0.2,168,5
58,2017,1,3,10,2.9,0.3,-0.2,0.2,80,2.4,987.3,0.5,1.3,0.4,327,10
59,2017,1,3,11,4.2,0.3,-0.5,0.2,71,2.1,987.3,0.5,1.8,0.6,451,14
60,2017,1,3,12,5.4,0.3,-0.9,0.2,64,1.9,986.9,0.5,1.9,0.6,521,16
61,2017,1,3,13,6.3,0.3,-1.2,0.2,59,1.8,986.0,0.5,2.0,0.6,527,16
62,2017,1,3,14,6.9,0.3,-1.4,0.2,56,1.7,985.4,0.5,2.0,0.6,471,14
63,2017,1,3,15,7.0,0.3,-1.6,0.2,54,1.6,985.4,0.5,1.9,0.6,358,11
64,2017,1,3,16,6.8,0.3,-1.6,0.2,55,1.6,985.0,0.5,1.7,0.5,203,6
65,2017,1,3,17,5.9,0.3,-0.8,0.2,62,1.9,985.1,0.5,1.3,0.4,49,2
66,2017,1,3,18,4.2,0.3,-0.4,0.2,72,2.2,985.3,0.5,1.3,0.4,10,0
67,2017,1,3,19,2.6,0.3,-0.5,0.2,80,2.4,985.4,0.5,1.0,0.3,10,0
68,2017,1,3,20,2.8,0.3,-1.0,0.2,76,2.3,985.7,0.5,0.7,0.2,0,0
69,2017,1,3,21,2.2,0.3,-1.0,0.2,79,2.4,985.8,0.5,0.4,0.1,0,0
70,2017,1,3,22,1.7,0.3,-1.0,0.2,82,2.5,985.8,0.5,0.2,0.1,0,0
71,2017,1,3,23,1.4,0.3,-1.0,0.2,84,2.5,985.8,0.5,0.3,0.1,0,0
72,2017,1,4,0,1.1,0.3,-1.0,0.2,86,2.6,985.6,0.5,0.3,0.1,0,0
73,2017,1,4,1,0.8,0.3,-1.0,0.2,88,2.6,985.5,0.5,0.4,0.1,0,0
74,2017,1,4,2,0.5,0.3,-1.0,0.2,90,2.7,985.4,0.5,0.5,0.2,0,0
75,2017,1,4,3,0.4,0.3,-1.1,0.2,90,2.7,985.4,0.5,0.6,0.2,0,0
76,2017,1,4,4,0.4,0.3,-1.2,0.2,89,2.7,985.8,0.5,0.8,0.3,0,0
