Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2008,1,1,0,1.4,0.3,-4.2,0.2,67,2.0,1017.4,0.5,7.2,2.3,0,0
1,2008,1,1,1,1.0,0.3,-4.3,0.2,68,2.0,1017.0,0.5,7.5,2.4,0,0
2,2008,1,1,2,0.6,0.3,-4.4,0.2,70,2.1,1016.7,0.5,7.8,2.5,0,0
3,2008,1,1,3,0.2,0.3,-4.5,0.2,71,2.1,1016.3,0.5,8.2,2.6,0,0
4,2008,1,1,4,-0.2,0.3,-4.5,0.2,73,2.2,1015.9,0.5,8.5,2.7,0,0
5,2008,1,1,5,-0.6,0.3,-4.6,0.2,74,2.2,1015.6,0.5,8.8,2.8,0,0
6,2008,1,1,6,-1.0,0.3,-4.7,0.2,76,2.3,1015.2,0.5,9.1,2.9,0,0
7,2008,1,1,7,-0.9,0.3,-4.6,0.2,76,2.3,1015.6,0.5,8.9,2.8,0,0
8,2008,1,1,8,-0.8,0.3,-4.4,0.2,77,2.3,1015.7,0.5,8.7,2.8,1,0
9,2008,1,1,9,-0.5,0.3,-4.2,0.2,76,2.3,1016.4,0.5,8.8,2.8,10,0
10,2008,1,1,10,-0.0,0.3,-4.0,0.2,74,2.2,1016.9,0.5,9.0,2.9,85,3
11,2008,1,1,11,0.3,0.3,-4.5,0.2,70,2.1,1017.0,0.5,9.5,3.0,85,2
12,2008,1,1,12,0.6,0.3,-4.9,0.2,67,2.0,1016.8,0.5,10.0,3.2,163,5
13,2008,1,1,13,0.5,0.3,-4.8,0.2,68,2.0,1016.2,0.5,10.6,3.4,128,4
14,2008,1,1,14,0.5,0.3,-4.4,0.2,70,2.1,1016.0,0.5,10.6,3.4,160,5
15,2008,1,1,15,0.3,0.3,-4.1,0.2,72,2.2,1016.2,0.5,10.4,3.3,82,2
16,2008,1,1,16,0.4,0.3,-4.5,0.2,70,2.1,1017.2,0.5,9.4,3.0,144,4
17,2008,1,1,17,0.4,0.3,-4.5,0.2,70,2.1,1017.5,0.5,9.1,2.9,42,1
18,2008,1,1,18,0.4,0.3,-4.5,0.2,70,2.1,1018.3,0.5,8.8,2.8,0,0
19,2008,1,1,19,0.5,0.3,-4.5,0.2,69,2.1,1018.6,0.5,8.6,2.8,0,0
20,2008,1,1,20,0.7,0.3,-4.5,0.2,68,2.0,1018.8,0.5,8.4,2.7,0,0
21,2008,1,1,21,0.8,0.3,-4.6,0.2,67,2.0,1019.1,0.5,8.3,2.7,0,0
22,2008,1,1,22,0.8,0.3,-4.5,0.2,68,2.0,1019.3,0.5,8.1,2.6,0,0
23,2008,1,1,23,0.9,0.3,-4.5,0.2,67,2.0,1019.4,0.5,7.9,2.5,0,0
24,2008,1,2,0,1.0,0.3,-4.4,0.2,67,2.0,1019.6,0.5,7.7,2.5,0,0
25,2008,1,2,1,1.1,0.3,-4.3,0.2,67,2.0,1019.4,0.5,7.7,2.5,0,0
26,2008,1,2,2,1.2,0.3,-4.1,0.2,68,2.0,1019.6,0.5,7.7,2.5,0,0
27,2008,1,2,3,1.3,0.3,-4.0,0.2,68,2.0,1019.8,0.5,7.7,2.5,0,0
28,2008,1,2,4,1.1,0.3,-3.7,0.2,70,2.1,1020.3,0.5,7.6,2.4,0,0
29,2008,1,2,5,1.2,0.3,-3.5,0.2,71,2.1,1020.4,0.5,7.6,2.4,0,0
30,2008,1,2,6,1.2,0.3,-3.5,0.2,71,2.1,1020.4,0.5,7.5,2.4,0,0
31,2008,1,2,7,1.2,0.3,-3.6,0.2,70,2.1,1020.7,0.5,7.5,2.4,0,0
32,2008,1,2,8,1.2,0.3,-3.8,0.2,69,2.1,1021.1,0.5,7.5,2.4,5,0
33,2008,1,2,9,1.3,0.3,-3.9,0.2,68,2.0,1021.6,0.5,7.3,2.3,17,0
34,2008,1,2,10,1.5,0.3,-4.0,0.2,67,2.0,1022.1,0.5,7.2,2.3,58,2
35,2008,1,2,11,1.8,0.3,-3.7,0.2,67,2.0,1022.2,0.5,6.9,2.2,122,4
36,2008,1,2,12,2.0,0.3,-3.5,0.2,67,2.0,1021.9,0.5,7.0,2.2,185,6
37,2008,1,2,13,2.1,0.3,-3.2,0.2,68,2.0,1021.1,0.5,6.9,2.2,201,6
38,2008,1,2,14,2.3,0.3,-2.8,0.2,69,2.1,1020.9,0.5,6.5,2.1,165,5
39,2008,1,2,15,2.5,0.3,-2.5,0.2,70,2.1,1021.3,0.5,6.1,2.0,224,7
40,2008,1,2,16,2.0,0.3,-2.7,0.2,71,2.1,1021.8,0.5,5.9,1.9,165,5
41,2008,1,2,17,2.1,0.3,-2.6,0.2,71,2.1,1022.0,0.5,5.6,1.8,42,1
42,2008,1,2,18,2.2,0.3,-2.5,0.2,71,2.1,1022.2,0.5,5.2,1.7,0,0
43,2008,1,2,19,2.6,0.3,-2.6,0.2,69,2.1,1022.6,0.5,4.8,1.5,0,0
44,2008,1,2,20,2.8,0.3,-2.5,0.2,68,2.0,1022.5,0.5,4.4,1.4,0,0
45,2008,1,2,21,2.9,0.3,-2.5,0.2,68,2.0,1022.5,0.5,3.8,1.2,0,0
46,2008,1,2,22,3.3,0.3,-3.0,0.2,63,1.9,1022.2,0.5,3.2,1.0,0,0
47,2008,1,2,23,3.3,0.3,-2.9,0.2,64,1.9,1021.8,0.5,3.1,1.0,0,0
48,2008,1,3,0,3.3,0.3,-2.8,0.2,64,1.9,1021.8,0.5,3.8,1.2,0,0
49,2008,1,3,1,3.3,0.3,-2.6,0.2,65,2.0,1021.8,0.5,4.1,1.3,0,0
50,2008,1,3,2,3.5,0.3,-2.5,0.2,65,2.0,1021.7,0.5,4.0,1.3,0,0
51,2008,1,3,3,3.6,0.3,-2.4,0.2,65,2.0,1021.2,0.5,3.9,1.2,0,0
52,2008,1,3,4,3.5,0.3,-2.6,0.2,64,1.9,1022.0,0.5,4.0,1.3,0,0
53,2008,1,3,5,3.6,0.3,-2.7,0.2,63,1.9,1021.5,0.5,4.3,1.4,0,0
54,2008,1,3,6,3.8,0.3,-2.8,0.2,62,1.9,1021.1,0.5,4.3,1.4,0,0
55,2008,1,3,7,3.9,0.3,-3.0,0.2,61,1.8,1021.0,0.5,4.4,1.4,0,0
56,2008,1,3,8,4.0,0.3,-3.0,0.2,60,1.8,1020.9,0.5,4.5,1.4,19,1
