Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2014,1,1,0,-6.8,0.3,-17.1,0.2,44,1.3,912.2,0.5,3.5,1.1,0,0
1,2014,1,1,1,-6.3,0.3,-16.7,0.2,44,1.3,912.4,0.5,3.5,1.1,0,0
2,2014,1,1,2,-5.8,0.3,-16.3,0.2,44,1.3,912.6,0.5,3.5,1.1,0,0
3,2014,1,1,3,-5.3,0.3,-15.8,0.2,44,1.3,912.8,0.5,3.6,1.2,0,0
4,2014,1,1,4,-4.8,0.3,-15.4,0.2,43,1.3,913.0,0.5,3.6,1.2,0,0
5,2014,1,1,5,-4.3,0.3,-15.0,0.2,43,1.3,913.2,0.5,3.6,1.2,0,0
6,2014,1,1,6,-3.8,0.3,-14.6,0.2,43,1.3,913.4,0.5,3.6,1.2,0,0
7,2014,1,1,7,-3.9,0.3,-15.8,0.2,39,1.2,913.8,0.5,3.7,1.2,11,0
8,2014,1,1,8,-4.1,0.3,-15.0,0.2,42,1.3,914.1,0.5,4.1,1.3,34,1
9,2014,1,1,9,-3.7,0.3,-11.6,0.2,54,1.6,914.5,0.5,3.6,1.2,166,5
10,2014,1,1,10,-2.3,0.3,-8.9,0.2,61,1.8,915.0,0.5,4.4,1.4,311,9
11,2014,1,1,11,-0.9,0.3,-7.9,0.2,59,1.8,915.3,0.5,5.3,1.7,422,13
12,2014,1,1,12,0.1,0.3,-8.6,0.2,52,1.6,915.2,0.5,6.9,2.2,480,14
13,2014,1,1,13,0.5,0.3,-7.6,0.2,55,1.6,914.6,0.5,7.8,2.5,291,9
14,2014,1,1,14,0.2,0.3,-6.4,0.2,61,1.8,914.8,0.5,7.3,2.3,241,7
15,2014,1,1,15,0.2,0.3,-6.7,0.2,60,1.8,915.0,0.5,6.6,2.1,190,6
16,2014,1,1,16,0.0,0.3,-6.7,0.2,61,1.8,914.7,0.5,5.7,1.8,132,4
17,2014,1,1,17,-0.6,0.3,-7.5,0.2,60,1.8,914.7,0.5,5.6,1.8,20,1
18,2014,1,1,18,-1.0,0.3,-8.2,0.2,58,1.7,914.8,0.5,5.5,1.8,10,0
19,2014,1,1,19,-1.1,0.3,-7.8,0.2,60,1.8,914.7,0.5,5.6,1.8,10,0
20,2014,1,1,20,-1.1,0.3,-7.1,0.2,64,1.9,915.2,0.5,5.6,1.8,0,0
21,2014,1,1,21,-1.2,0.3,-6.3,0.2,68,2.0,915.6,0.5,5.7,1.8,0,0
22,2014,1,1,22,-1.4,0.3,-5.5,0.2,74,2.2,915.8,0.5,5.6,1.8,0,0
23,2014,1,1,23,-1.7,0.3,-5.8,0.2,74,2.2,916.2,0.5,5.1,1.6,0,0
24,2014,1,2,0,-2.2,0.3,-7.0,0.2,70,2.1,916.8,0.5,4.5,1.4,0,0
25,2014,1,2,1,-2.7,0.3,-8.1,0.2,66,2.0,917.4,0.5,4.0,1.3,0,0
26,2014,1,2,2,-3.3,0.3,-8.8,0.2,66,2.0,918.2,0.5,3.2,1.0,0,0
27,2014,1,2,3,-4.0,0.3,-9.6,0.2,65,2.0,918.7,0.5,2.6,0.8,0,0
28,2014,1,2,4,-4.2,0.3,-9.2,0.2,68,2.0,919.9,0.5,2.3,0.7,0,0
29,2014,1,2,5,-5.7,0.3,-10.4,0.2,69,2.1,919.8,0.5,2.0,0.6,0,0
30,2014,1,2,6,-6.4,0.3,-11.9,0.2,65,2.0,920.2,0.5,1.8,0.6,0,0
31,2014,1,2,7,-7.3,0.3,-13.0,0.2,64,1.9,920.9,0.5,1.9,0.6,10,0
32,2014,1,2,8,-7.6,0.3,-13.8,0.2,61,1.8,921.7,0.5,1.9,0.6,30,1
33,2014,1,2,9,-7.5,0.3,-15.2,0.2,54,1.6,922.3,0.5,2.1,0.7,164,5
34,2014,1,2,10,-4.7,0.3,-13.6,0.2,50,1.5,922.8,0.5,2.1,0.7,311,9
35,2014,1,2,11,-0.7,0.3,-13.0,0.2,39,1.2,922.8,0.5,2.4,0.8,422,13
36,2014,1,2,12,0.0,0.3,-12.6,0.2,38,1.1,922.6,0.5,2.9,0.9,481,14
37,2014,1,2,13,0.5,0.3,-12.3,0.2,38,1.1,922.0,0.5,3.3,1.1,480,14
38,2014,1,2,14,0.6,0.3,-12.1,0.2,38,1.1,921.8,0.5,3.2,1.0,418,12
39,2014,1,2,15,0.5,0.3,-11.9,0.2,39,1.2,922.0,0.5,3.0,1.0,304,9
40,2014,1,2,16,0.0,0.3,-10.9,0.2,44,1.3,922.1,0.5,2.4,0.8,157,5
41,2014,1,2,17,-2.2,0.3,-9.2,0.2,59,1.8,922.3,0.5,1.6,0.5,25,1
42,2014,1,2,18,-4.3,0.3,-12.3,0.2,54,1.6,922.7,0.5,1.4,0.4,10,0
43,2014,1,2,19,-2.6,0.3,-13.8,0.2,42,1.3,922.9,0.5,1.4,0.4,10,0
44,2014,1,2,20,-2.8,0.3,-13.8,0.2,43,1.3,923.1,0.5,1.4,0.4,0,0
45,2014,1,2,21,-2.8,0.3,-13.7,0.2,43,1.3,922.9,0.5,1.4,0.4,0,0
46,2014,1,2,22,-4.5,0.3,-14.4,0.2,46,1.4,923.0,0.5,1.6,0.5,0,0
47,2014,1,2,23,-5.9,0.3,-15.1,0.2,48,1.4,923.1,0.5,1.8,0.6,0,0
48,2014,1,3,0,-6.4,0.3,-15.4,0.2,49,1.5,922.6,0.5,1.9,0.6,0,0
49,2014,1,3,1,-6.6,0.3,-15.6,0.2,49,1.5,922.2,0.5,2.0,0.6,0,0
50,2014,1,3,2,-6.7,0.3,-15.6,0.2,49,1.5,921.6,0.5,2.0,0.6,0,0
51,2014,1,3,3,-7.1,0.3,-15.5,0.2,51,1.5,921.3,0.5,2.1,0.7,0,0
52,2014,1,3,4,-7.3,0.3,-15.1,0.2,54,1.6,921.3,0.5,2.2,0.7,0,0
53,2014,1,3,5,-7.3,0.3,-14.8,0.2,55,1.6,920.4,0.5,2.2,0.7,0,0
