Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2012,1,1,0,-3.8,0.3,-10.9,0.2,60,1.8,994.8,0.5,2.7,0.9,0,0
1,2012,1,1,1,-3.6,0.3,-10.1,0.2,63,1.9,995.7,0.5,2.5,0.8,0,0
2,2012,1,1,2,-3.4,0.3,-9.3,0.2,66,2.0,996.5,0.5,2.2,0.7,0,0
3,2012,1,1,3,-3.2,0.3,-8.5,0.2,68,2.0,997.4,0.5,2.0,0.6,0,0
4,2012,1,1,4,-3.0,0.3,-7.7,0.2,71,2.1,998.3,0.5,1.7,0.5,0,0
5,2012,1,1,5,-2.8,0.3,-6.9,0.2,74,2.2,999.1,0.5,1.5,0.5,0,0
6,2012,1,1,6,-2.6,0.3,-6.1,0.2,77,2.3,1000.0,0.5,1.2,0.4,0,0
7,2012,1,1,7,-2.4,0.3,-5.6,0.2,79,2.4,1000.0,0.5,1.1,0.4,0,0
8,2012,1,1,8,-2.2,0.3,-5.0,0.2,81,2.4,1000.3,0.5,1.1,0.4,0,0
9,2012,1,1,9,-0.9,0.3,-4.1,0.2,79,2.4,1000.9,0.5,1.3,0.4,56,2
10,2012,1,1,10,1.2,0.3,-4.2,0.2,67,2.0,1000.9,0.5,3.0,1.0,244,7
11,2012,1,1,11,1.8,0.3,-4.5,0.2,63,1.9,1000.4,0.5,3.3,1.1,320,10
12,2012,1,1,12,1.9,0.3,-5.1,0.2,60,1.8,999.4,0.5,3.7,1.2,127,4
13,2012,1,1,13,1.9,0.3,-5.8,0.2,57,1.7,998.6,0.5,4.0,1.3,135,4
14,2012,1,1,14,2.0,0.3,-6.7,0.2,53,1.6,997.8,0.5,4.3,1.4,270,8
15,2012,1,1,15,2.0,0.3,-6.9,0.2,52,1.6,997.5,0.5,4.3,1.4,194,6
16,2012,1,1,16,1.2,0.3,-4.0,0.2,68,2.0,996.4,0.5,2.9,0.9,6,0
17,2012,1,1,17,-0.0,0.3,-4.7,0.2,71,2.1,997.3,0.5,4.3,1.4,1,0
18,2012,1,1,18,-1.3,0.3,-6.4,0.2,68,2.0,998.3,0.5,4.9,1.6,10,0
19,2012,1,1,19,-2.4,0.3,-9.0,0.2,61,1.8,999.1,0.5,4.5,1.4,10,0
20,2012,1,1,20,-3.3,0.3,-10.7,0.2,57,1.7,999.2,0.5,4.6,1.5,0,0
