Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2008,1,1,0,0.5,0.3,-5.0,0.2,68,2.0,1009.0,0.5,5.3,1.7,0,0
1,2008,1,1,1,0.0,0.3,-5.1,0.2,69,2.1,1008.6,0.5,5.5,1.8,0,0
2,2008,1,1,2,-0.4,0.3,-5.2,0.2,71,2.1,1008.2,0.5,5.7,1.8,0,0
3,2008,1,1,3,-0.9,0.3,-5.3,0.2,72,2.2,1007.8,0.5,5.9,1.9,0,0
4,2008,1,1,4,-1.3,0.3,-5.5,0.2,74,2.2,1007.5,0.5,6.1,2.0,0,0
5,2008,1,1,5,-1.8,0.3,-5.6,0.2,76,2.3,1007.1,0.5,6.3,2.0,0,0
6,2008,1,1,6,-2.2,0.3,-5.7,0.2,77,2.3,1006.7,0.5,6.5,2.1,0,0
7,2008,1,1,7,-2.1,0.3,-5.5,0.2,78,2.3,1007.1,0.5,6.4,2.0,0,0
8,2008,1,1,8,-2.1,0.3,-5.4,0.2,78,2.3,1007.2,0.5,6.3,2.0,1,0
9,2008,1,1,9,-1.7,0.3,-5.0,0.2,78,2.3,1007.8,0.5,6.5,2.1,53,2
10,2008,1,1,10,-1.1,0.3,-4.6,0.2,77,2.3,1008.4,0.5,6.9,2.2,66,2
11,2008,1,1,11,-0.5,0.3,-4.9,0.2,72,2.2,1008.5,0.5,7.2,2.3,192,6
12,2008,1,1,12,-0.1,0.3,-5.5,0.2,67,2.0,1008.3,0.5,8.0,2.6,185,6
13,2008,1,1,13,-0.1,0.3,-5.5,0.2,67,2.0,1007.7,0.5,8.7,2.8,243,7
14,2008,1,1,14,-0.2,0.3,-5.2,0.2,69,2.1,1007.4,0.5,8.6,2.8,199,6
15,2008,1,1,15,-0.3,0.3,-4.8,0.2,72,2.2,1007.6,0.5,8.4,2.7,137,4
16,2008,1,1,16,-0.5,0.3,-4.8,0.2,73,2.2,1008.6,0.5,7.1,2.3,111,3
17,2008,1,1,17,-0.6,0.3,-4.9,0.2,73,2.2,1008.9,0.5,6.7,2.1,44,1
18,2008,1,1,18,-0.6,0.3,-4.8,0.2,73,2.2,1009.7,0.5,6.3,2.0,0,0
19,2008,1,1,19,-0.5,0.3,-4.8,0.2,73,2.2,1010.1,0.5,6.2,2.0,0,0
20,2008,1,1,20,-0.4,0.3,-4.8,0.2,72,2.2,1010.3,0.5,6.1,2.0,0,0
21,2008,1,1,21,-0.3,0.3,-4.9,0.2,71,2.1,1010.5,0.5,5.9,1.9,0,0
22,2008,1,1,22,-0.2,0.3,-4.9,0.2,71,2.1,1010.8,0.5,5.8,1.9,0,0
23,2008,1,1,23,-0.2,0.3,-4.8,0.2,71,2.1,1010.9,0.5,5.7,1.8,0,0
24,2008,1,2,0,-0.1,0.3,-4.8,0.2,71,2.1,1011.1,0.5,5.5,1.8,0,0
25,2008,1,2,1,0.0,0.3,-4.6,0.2,71,2.1,1010.9,0.5,5.5,1.8,0,0
26,2008,1,2,2,0.2,0.3,-4.5,0.2,71,2.1,1011.1,0.5,5.5,1.8,0,0
27,2008,1,2,3,0.3,0.3,-4.3,0.2,71,2.1,1011.2,0.5,5.5,1.8,0,0
28,2008,1,2,4,0.0,0.3,-4.0,0.2,74,2.2,1011.8,0.5,5.4,1.7,0,0
29,2008,1,2,5,0.2,0.3,-3.9,0.2,74,2.2,1011.9,0.5,5.4,1.7,0,0
30,2008,1,2,6,0.3,0.3,-3.8,0.2,74,2.2,1011.9,0.5,5.4,1.7,0,0
31,2008,1,2,7,0.2,0.3,-3.9,0.2,74,2.2,1012.2,0.5,5.5,1.8,0,0
32,2008,1,2,8,0.2,0.3,-4.1,0.2,73,2.2,1012.6,0.5,5.5,1.8,8,0
33,2008,1,2,9,0.4,0.3,-4.2,0.2,71,2.1,1013.1,0.5,5.4,1.7,42,1
34,2008,1,2,10,0.7,0.3,-4.2,0.2,70,2.1,1013.6,0.5,5.4,1.7,101,3
35,2008,1,2,11,1.0,0.3,-4.0,0.2,69,2.1,1013.6,0.5,5.0,1.6,167,5
36,2008,1,2,12,1.3,0.3,-4.0,0.2,68,2.0,1013.3,0.5,5.5,1.8,259,8
37,2008,1,2,13,1.4,0.3,-3.7,0.2,69,2.1,1012.6,0.5,5.6,1.8,197,6
38,2008,1,2,14,1.5,0.3,-3.3,0.2,70,2.1,1012.4,0.5,5.2,1.7,206,6
39,2008,1,2,15,1.7,0.3,-2.8,0.2,72,2.2,1012.8,0.5,4.8,1.5,196,6
40,2008,1,2,16,1.2,0.3,-3.0,0.2,74,2.2,1013.4,0.5,4.4,1.4,166,5
41,2008,1,2,17,1.1,0.3,-2.8,0.2,75,2.2,1013.5,0.5,4.1,1.3,52,2
42,2008,1,2,18,0.9,0.3,-2.7,0.2,77,2.3,1013.8,0.5,3.6,1.2,0,0
43,2008,1,2,19,1.1,0.3,-2.5,0.2,77,2.3,1014.2,0.5,3.0,1.0,0,0
44,2008,1,2,20,1.1,0.3,-2.5,0.2,77,2.3,1014.1,0.5,2.7,0.9,0,0
45,2008,1,2,21,1.1,0.3,-2.4,0.2,77,2.3,1014.1,0.5,2.2,0.7,0,0
46,2008,1,2,22,1.0,0.3,-2.4,0.2,78,2.3,1013.9,0.5,1.5,0.5,0,0
47,2008,1,2,23,0.7,0.3,-2.7,0.2,78,2.3,1013.5,0.5,1.4,0.4,0,0
48,2008,1,3,0,0.5,0.3,-2.8,0.2,79,2.4,1013.5,0.5,2.1,0.7,0,0
49,2008,1,3,1,0.6,0.3,-3.0,0.2,77,2.3,1013.5,0.5,2.5,0.8,0,0
50,2008,1,3,2,0.9,0.3,-2.7,0.2,77,2.3,1013.3,0.5,2.4,0.8,0,0
51,2008,1,3,3,1.2,0.3,-2.5,0.2,76,2.3,1012.9,0.5,2.4,0.8,0,0
52,2008,1,3,4,1.0,0.3,-2.6,0.2,77,2.3,1013.6,0.5,2.2,0.7,0,0
53,2008,1,3,5,1.0,0.3,-2.8,0.2,76,2.3,1013.2,0.5,2.5,0.8,0,0
54,2008,1,3,6,1.2,0.3,-2.8,0.2,75,2.2,1012.8,0.5,2.5,0.8,0,0
55,2008,1,3,7,1.2,0.3,-3.1,0.2,73,2.2,1012.7,0.5,2.6,0.8,0,0
56,2008,1,3,8,1.1,0.3,-3.4,0.2,72,2.2,1012.6,0.5,2.9,0.9,23,1
57,2008,1,3,9,1.7,0.3,-3.0,0.2,71,2.1,1012.7,0.5,2.9,0.9,66,2
58,2008,1,3,10,3.1,0.3,-1.8,0.2,70,2.1,1012.9,0.5,3.0,1.0,94,3
59,2008,1,3,11,4.6,0.3,-1.1,0.2,67,2.0,1013.0,0.5,3.5,1.1,140,4
60,2008,1,3,12,5.5,0.3,-0.7,0.2,64,1.9,1012.6,0.5,4.4,1.4,202,6
61,2008,1,3,13,5.8,0.3,-0.5,0.2,64,1.9,1011.8,0.5,4.4,1.4,295,9
62,2008,1,3,14,5.9,0.3,-0.3,0.2,64,1.9,1011.2,0.5,4.4,1.4,465,14
63,2008,1,3,15,6.2,0.3,-0.6,0.2,62,1.9,1011.2,0.5,4.6,1.5,343,10
64,2008,1,3,16,5.1,0.3,-1.2,0.2,64,1.9,1011.9,0.5,4.2,1.3,204,6
65,2008,1,3,17,4.3,0.3,-2.0,0.2,64,1.9,1012.2,0.5,3.7,1.2,52,2
66,2008,1,3,18,3.2,0.3,-2.5,0.2,66,2.0,1012.4,0.5,3.4,1.1,0,0
67,2008,1,3,19,2.7,0.3,-2.8,0.2,67,2.0,1012.6,0.5,3.3,1.1,0,0
68,2008,1,3,20,2.5,0.3,-2.7,0.2,69,2.1,1012.8,0.5,3.1,1.0,0,0
69,2008,1,3,21,2.3,0.3,-2.6,0.2,70,2.1,1013.0,0.5,3.0,1.0,0,0
70,2008,1,3,22,2.3,0.3,-2.4,0.2,71,2.1,1013.2,0.5,2.8,0.9,0,0
