Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2017,1,1,0,0.0,0.3,-5.3,0.2,72,2.2,1013.5,0.5,2.3,0.7,0,0
1,2017,1,1,1,-0.4,0.3,-5.0,0.2,75,2.2,1013.9,0.5,2.2,0.7,0,0
2,2017,1,1,2,-0.8,0.3,-4.7,0.2,79,2.4,1014.4,0.5,2.1,0.7,0,0
3,2017,1,1,3,-1.2,0.3,-4.3,0.2,82,2.5,1014.8,0.5,2.0,0.6,0,0
4,2017,1,1,4,-1.6,0.3,-4.0,0.2,86,2.6,1015.2,0.5,1.8,0.6,0,0
5,2017,1,1,5,-2.0,0.3,-3.7,0.2,90,2.7,1015.7,0.5,1.7,0.5,0,0
6,2017,1,1,6,-2.4,0.3,-3.4,0.2,93,2.8,1016.1,0.5,1.6,0.5,0,0
7,2017,1,1,7,-2.7,0.3,-3.6,0.2,94,2.8,1016.5,0.5,1.6,0.5,0,0
8,2017,1,1,8,-2.6,0.3,-3.7,0.2,92,2.8,1017.0,0.5,1.7,0.5,0,0
9,2017,1,1,9,0.2,0.3,-1.1,0.2,91,2.7,1017.5,0.5,1.3,0.4,2,0
10,2017,1,1,10,4.4,0.3,1.1,0.2,79,2.4,1017.8,0.5,1.2,0.4,91,3
11,2017,1,1,11,6.6,0.3,2.5,0.2,75,2.2,1017.7,0.5,1.4,0.4,235,7
12,2017,1,1,12,7.5,0.3,3.0,0.2,73,2.2,1017.1,0.5,1.7,0.5,324,10
13,2017,1,1,13,7.9,0.3,2.6,0.2,69,2.1,1016.0,0.5,2.0,0.6,507,15
14,2017,1,1,14,8.2,0.3,2.7,0.2,68,2.0,1015.0,0.5,2.0,0.6,451,14
15,2017,1,1,15,8.1,0.3,2.6,0.2,68,2.0,1014.6,0.5,1.9,0.6,340,10
16,2017,1,1,16,7.8,0.3,1.6,0.2,65,2.0,1014.3,0.5,1.2,0.4,135,4
17,2017,1,1,17,6.8,0.3,3.4,0.2,79,2.4,1014.0,0.5,0.8,0.3,43,1
18,2017,1,1,18,6.3,0.3,1.5,0.2,71,2.1,1013.7,0.5,0.7,0.2,10,0
19,2017,1,1,19,4.7,0.3,1.0,0.2,77,2.3,1013.4,0.5,1.1,0.4,10,0
20,2017,1,1,20,4.1,0.3,0.7,0.2,79,2.4,1013.3,0.5,1.1,0.4,0,0
21,2017,1,1,21,2.6,0.3,-0.2,0.2,82,2.5,1013.3,0.5,1.3,0.4,0,0
22,2017,1,1,22,1.2,0.3,-1.1,0.2,85,2.6,1013.4,0.5,1.6,0.5,0,0
23,2017,1,1,23,0.1,0.3,-1.7,0.2,88,2.6,1013.0,0.5,1.8,0.6,0,0
24,2017,1,2,0,-0.9,0.3,-2.3,0.2,90,2.7,1012.6,0.5,2.0,0.6,0,0
25,2017,1,2,1,-1.2,0.3,-2.3,0.2,92,2.8,1012.0,0.5,1.9,0.6,0,0
26,2017,1,2,2,-0.6,0.3,-1.7,0.2,92,2.8,1011.6,0.5,1.7,0.5,0,0
27,2017,1,2,3,-0.0,0.3,-1.1,0.2,92,2.8,1011.5,0.5,1.7,0.5,0,0
28,2017,1,2,4,0.2,0.3,-1.0,0.2,92,2.8,1011.2,0.5,1.5,0.5,0,0
29,2017,1,2,5,-0.3,0.3,-1.2,0.2,94,2.8,1011.0,0.5,1.6,0.5,0,0
30,2017,1,2,6,-0.8,0.3,-1.7,0.2,94,2.8,1010.7,0.5,1.5,0.5,0,0
31,2017,1,2,7,-1.2,0.3,-2.1,0.2,94,2.8,1011.0,0.5,1.6,0.5,10,0
32,2017,1,2,8,-1.1,0.3,-2.1,0.2,93,2.8,1010.9,0.5,1.8,0.6,23,1
33,2017,1,2,9,1.8,0.3,0.6,0.2,92,2.8,1011.1,0.5,1.4,0.4,133,4
34,2017,1,2,10,5.5,0.3,2.6,0.2,82,2.5,1010.9,0.5,1.4,0.4,67,2
35,2017,1,2,11,7.8,0.3,3.1,0.2,72,2.2,1010.7,0.5,1.3,0.4,49,2
36,2017,1,2,12,8.9,0.3,3.5,0.2,69,2.1,1010.2,0.5,1.4,0.4,150,4
37,2017,1,2,13,9.6,0.3,4.2,0.2,69,2.1,1009.3,0.5,2.1,0.7,133,4
38,2017,1,2,14,9.9,0.3,4.4,0.2,69,2.1,1009.1,0.5,3.0,1.0,74,2
39,2017,1,2,15,9.3,0.3,4.6,0.2,72,2.2,1009.0,0.5,2.6,0.8,44,1
40,2017,1,2,16,8.8,0.3,5.5,0.2,80,2.4,1009.3,0.5,2.9,0.9,36,1
41,2017,1,2,17,8.0,0.3,6.0,0.2,87,2.6,1009.4,0.5,2.3,0.7,42,1
42,2017,1,2,18,6.5,0.3,5.8,0.2,95,2.8,1009.8,0.5,1.9,0.6,10,0
43,2017,1,2,19,5.4,0.3,5.1,0.2,98,2.9,1009.9,0.5,2.0,0.6,10,0
44,2017,1,2,20,4.8,0.3,4.5,0.2,98,2.9,1010.5,0.5,2.0,0.6,0,0
45,2017,1,2,21,4.4,0.3,4.0,0.2,97,2.9,1010.8,0.5,1.9,0.6,0,0
46,2017,1,2,22,4.0,0.3,3.4,0.2,96,2.9,1011.0,0.5,1.9,0.6,0,0
47,2017,1,2,23,3.6,0.3,3.0,0.2,96,2.9,1010.9,0.5,1.8,0.6,0,0
48,2017,1,3,0,2.8,0.3,2.2,0.2,96,2.9,1011.0,0.5,1.7,0.5,0,0
49,2017,1,3,1,2.0,0.3,1.4,0.2,96,2.9,1011.3,0.5,1.7,0.5,0,0
50,2017,1,3,2,1.4,0.3,0.8,0.2,96,2.9,1011.3,0.5,1.6,0.5,0,0
51,2017,1,3,3,0.6,0.3,-0.2,0.2,94,2.8,1011.5,0.5,1.5,0.5,0,0
52,2017,1,3,4,0.0,0.3,-1.1,0.2,92,2.8,1011.9,0.5,1.6,0.5,0,0
53,2017,1,3,5,-0.3,0.3,-1.5,0.2,92,2.8,1012.0,0.5,1.5,0.5,0,0
54,2017,1,3,6,-0.8,0.3,-2.0,0.2,92,2.8,1011.9,0.5,1.4,0.4,0,0
55,2017,1,3,7,-1.4,0.3,-2.6,0.2,92,2.8,1012.0,0.5,1.5,0.5,10,0
56,2017,1,3,8,-1.5,0.3,-2.9,0.2,90,2.7,1012.3,0.5,1.4,0.4,7,0
57,2017,1,3,9,1.0,0.3,-0.8,0.2,88,2.6,1012.6,0.5,0.7,0.2,84,2
58,2017,1,3,10,2.9,0.3,-0.4,0.2,79,2.4,1013.1,0.5,0.7,0.2,192,6
59,2017,1,3,11,4.2,0.3,-0.6,0.2,71,2.1,1013.0,0.5,1.2,0.4,446,13
60,2017,1,3,12,5.3,0.3,-1.0,0.2,64,1.9,1012.4,0.5,1.4,0.4,515,16
61,2017,1,3,13,6.1,0.3,-1.2,0.2,60,1.8,1011.4,0.5,1.6,0.5,522,16
62,2017,1,3,14,6.6,0.3,-1.2,0.2,57,1.7,1010.9,0.5,1.8,0.6,466,14
63,2017,1,3,15,6.7,0.3,-1.2,0.2,57,1.7,1010.8,0.5,1.8,0.6,353,11
64,2017,1,3,16,6.6,0.3,-1.0,0.2,58,1.7,1010.5,0.5,1.6,0.5,200,6
65,2017,1,3,17,5.7,0.3,-0.4,0.2,65,2.0,1010.5,0.5,1.4,0.4,48,1
66,2017,1,3,18,3.9,0.3,-0.1,0.2,75,2.2,1010.7,0.5,1.6,0.5,10,0
67,2017,1,3,19,2.0,0.3,-0.2,0.2,85,2.6,1010.9,0.5,1.4,0.4,10,0
68,2017,1,3,20,2.5,0.3,-0.5,0.2,81,2.4,1011.3,0.5,1.1,0.4,0,0
69,2017,1,3,21,2.7,0.3,-0.3,0.2,81,2.4,1011.5,0.5,1.0,0.3,0,0
70,2017,1,3,22,2.6,0.3,-0.2,0.2,82,2.5,1011.5,0.5,0.9,0.3,0,0
71,2017,1,3,23,1.9,0.3,-0.6,0.2,83,2.5,1011.5,0.5,1.1,0.4,0,0
72,2017,1,4,0,0.4,0.3,-1.5,0.2,87,2.6,1011.4,0.5,1.4,0.4,0,0
73,2017,1,4,1,-0.9,0.3,-2.4,0.2,90,2.7,1011.2,0.5,1.6,0.5,0,0
74,2017,1,4,2,-1.4,0.3,-2.8,0.2,90,2.7,1011.1,0.5,1.7,0.5,0,0
75,2017,1,4,3,-1.5,0.3,-2.9,0.2,90,2.7,1011.1,0.5,1.7,0.5,0,0
76,2017,1,4,4,-1.2,0.3,-2.7,0.2,90,2.7,1011.5,0.5,1.6,0.5,0,0
