Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2012,1,1,0,-0.1,0.3,-6.7,0.2,63,1.9,981.3,0.5,1.8,0.6,0,0
1,2012,1,1,1,-0.3,0.3,-6.3,0.2,66,2.0,981.3,0.5,1.6,0.5,0,0
2,2012,1,1,2,-0.4,0.3,-5.9,0.2,68,2.0,981.3,0.5,1.4,0.4,0,0
3,2012,1,1,3,-0.6,0.3,-5.4,0.2,71,2.1,981.4,0.5,1.3,0.4,0,0
4,2012,1,1,4,-0.7,0.3,-5.0,0.2,74,2.2,981.4,0.5,1.1,0.4,0,0
5,2012,1,1,5,-0.9,0.3,-4.5,0.2,76,2.3,981.5,0.5,0.9,0.3,0,0
6,2012,1,1,6,-1.0,0.3,-4.1,0.2,79,2.4,981.5,0.5,0.7,0.2,0,0
7,2012,1,1,7,-1.1,0.3,-3.4,0.2,84,2.5,981.4,0.5,0.7,0.2,0,0
8,2012,1,1,8,-1.0,0.3,-2.8,0.2,88,2.6,981.7,0.5,0.7,0.2,0,0
9,2012,1,1,9,-0.7,0.3,-2.1,0.2,90,2.7,982.3,0.5,0.7,0.2,6,0
10,2012,1,1,10,0.1,0.3,-1.8,0.2,87,2.6,982.7,0.5,1.2,0.4,94,3
11,2012,1,1,11,0.3,0.3,-2.3,0.2,83,2.5,982.5,0.5,1.7,0.5,47,1
12,2012,1,1,12,0.5,0.3,-3.4,0.2,75,2.2,981.7,0.5,2.0,0.6,20,1
13,2012,1,1,13,0.6,0.3,-4.0,0.2,71,2.1,981.0,0.5,2.6,0.8,20,1
14,2012,1,1,14,0.5,0.3,-4.3,0.2,70,2.1,980.4,0.5,3.2,1.0,18,1
15,2012,1,1,15,0.4,0.3,-4.7,0.2,69,2.1,980.4,0.5,4.2,1.3,13,0
16,2012,1,1,16,-1.3,0.3,-5.9,0.2,71,2.1,980.3,0.5,5.0,1.6,71,2
17,2012,1,1,17,-2.4,0.3,-8.3,0.2,64,1.9,981.5,0.5,4.8,1.5,2,0
18,2012,1,1,18,-3.3,0.3,-9.3,0.2,63,1.9,981.9,0.5,4.2,1.3,10,0
19,2012,1,1,19,-4.1,0.3,-9.7,0.2,65,2.0,982.6,0.5,4.1,1.3,10,0
20,2012,1,1,20,-4.6,0.3,-10.0,0.2,66,2.0,982.6,0.5,4.1,1.3,0,0
21,2012,1,1,21,-4.8,0.3,-10.5,0.2,64,1.9,982.7,0.5,4.0,1.3,0,0
22,2012,1,1,22,-5.0,0.3,-11.0,0.2,63,1.9,982.9,0.5,3.6,1.2,0,0
23,2012,1,1,23,-5.2,0.3,-11.4,0.2,62,1.9,983.0,0.5,3.1,1.0,0,0
24,2012,1,2,0,-5.5,0.3,-11.7,0.2,62,1.9,983.1,0.5,2.7,0.9,0,0
25,2012,1,2,1,-5.9,0.3,-11.9,0.2,63,1.9,983.0,0.5,2.3,0.7,0,0
26,2012,1,2,2,-6.0,0.3,-12.0,0.2,63,1.9,983.2,0.5,2.0,0.6,0,0
27,2012,1,2,3,-6.1,0.3,-12.0,0.2,63,1.9,983.5,0.5,1.7,0.5,0,0
28,2012,1,2,4,-6.2,0.3,-11.4,0.2,67,2.0,984.3,0.5,1.3,0.4,0,0
29,2012,1,2,5,-6.4,0.3,-11.3,0.2,68,2.0,984.1,0.5,0.9,0.3,0,0
30,2012,1,2,6,-6.2,0.3,-11.3,0.2,67,2.0,984.5,0.5,0.4,0.1,0,0
31,2012,1,2,7,-6.7,0.3,-11.3,0.2,70,2.1,984.2,0.5,0.5,0.2,10,0
32,2012,1,2,8,-6.8,0.3,-11.4,0.2,70,2.1,984.3,0.5,0.6,0.2,16,0
33,2012,1,2,9,-5.8,0.3,-11.2,0.2,66,2.0,984.7,0.5,0.4,0.1,87,3
34,2012,1,2,10,-4.1,0.3,-10.8,0.2,60,1.8,984.9,0.5,0.3,0.1,143,4
35,2012,1,2,11,-2.6,0.3,-10.4,0.2,55,1.6,984.5,0.5,1.1,0.4,441,13
