Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2008,1,1,0,0.2,0.3,-6.8,0.2,60,1.8,1016.9,0.5,5.7,1.8,0,0
1,2008,1,1,1,-0.2,0.3,-6.9,0.2,62,1.9,1016.5,0.5,5.8,1.9,0,0
2,2008,1,1,2,-0.6,0.3,-7.0,0.2,63,1.9,1016.1,0.5,6.0,1.9,0,0
3,2008,1,1,3,-1.1,0.3,-7.0,0.2,65,2.0,1015.7,0.5,6.1,2.0,0,0
4,2008,1,1,4,-1.5,0.3,-7.1,0.2,66,2.0,1015.3,0.5,6.3,2.0,0,0
5,2008,1,1,5,-2.0,0.3,-7.2,0.2,68,2.0,1014.9,0.5,6.4,2.0,0,0
6,2008,1,1,6,-2.4,0.3,-7.3,0.2,69,2.1,1014.5,0.5,6.6,2.1,0,0
7,2008,1,1,7,-2.4,0.3,-7.2,0.2,70,2.1,1014.9,0.5,6.3,2.0,0,0
8,2008,1,1,8,-2.5,0.3,-6.9,0.2,72,2.2,1015.0,0.5,6.1,2.0,17,0
9,2008,1,1,9,-2.3,0.3,-6.6,0.2,72,2.2,1015.8,0.5,6.2,2.0,65,2
10,2008,1,1,10,-1.5,0.3,-6.1,0.2,71,2.1,1016.4,0.5,6.0,1.9,178,5
11,2008,1,1,11,-0.8,0.3,-6.4,0.2,66,2.0,1016.5,0.5,7.8,2.5,115,4
12,2008,1,1,12,-0.5,0.3,-6.0,0.2,66,2.0,1016.3,0.5,8.0,2.6,219,7
13,2008,1,1,13,-0.5,0.3,-5.7,0.2,68,2.0,1015.7,0.5,7.9,2.5,238,7
14,2008,1,1,14,-0.5,0.3,-5.6,0.2,68,2.0,1015.5,0.5,7.7,2.5,252,8
15,2008,1,1,15,-0.5,0.3,-5.5,0.2,69,2.1,1015.8,0.5,7.5,2.4,131,4
16,2008,1,1,16,-0.9,0.3,-5.8,0.2,69,2.1,1016.9,0.5,7.1,2.3,172,5
17,2008,1,1,17,-1.0,0.3,-5.7,0.2,70,2.1,1017.1,0.5,6.9,2.2,45,1
18,2008,1,1,18,-1.0,0.3,-5.7,0.2,70,2.1,1017.8,0.5,6.7,2.1,0,0
