Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2016,1,1,0,-2.2,0.3,-8.5,0.2,68,2.0,1024.6,0.5,2.3,0.7,0,0
1,2016,1,1,1,-2.6,0.3,-8.1,0.2,71,2.1,1025.3,0.5,2.1,0.7,0,0
2,2016,1,1,2,-3.0,0.3,-7.7,0.2,75,2.2,1026.0,0.5,1.9,0.6,0,0
3,2016,1,1,3,-3.5,0.3,-7.3,0.2,79,2.4,1026.7,0.5,1.7,0.5,0,0
4,2016,1,1,4,-3.9,0.3,-6.9,0.2,83,2.5,1027.5,0.5,1.5,0.5,0,0
5,2016,1,1,5,-4.4,0.3,-6.5,0.2,87,2.6,1028.2,0.5,1.3,0.4,0,0
6,2016,1,1,6,-4.8,0.3,-6.1,0.2,91,2.7,1028.9,0.5,1.1,0.4,0,0
7,2016,1,1,7,-4.9,0.3,-6.2,0.2,91,2.7,1028.8,0.5,1.4,0.4,0,0
8,2016,1,1,8,-4.1,0.3,-5.8,0.2,88,2.6,1028.7,0.5,1.5,0.5,0,0
9,2016,1,1,9,-1.5,0.3,-4.9,0.2,78,2.3,1028.8,0.5,1.2,0.4,140,4
10,2016,1,1,10,1.0,0.3,-3.9,0.2,70,2.1,1028.8,0.5,1.5,0.5,131,4
11,2016,1,1,11,2.7,0.3,-2.6,0.2,68,2.0,1028.6,0.5,1.8,0.6,152,5
12,2016,1,1,12,3.8,0.3,-2.1,0.2,65,2.0,1028.0,0.5,2.2,0.7,167,5
13,2016,1,1,13,4.5,0.3,-2.6,0.2,60,1.8,1026.7,0.5,3.0,1.0,145,4
14,2016,1,1,14,4.9,0.3,-2.7,0.2,58,1.7,1026.1,0.5,3.2,1.0,134,4
15,2016,1,1,15,4.9,0.3,-2.6,0.2,58,1.7,1025.5,0.5,3.3,1.1,105,3
16,2016,1,1,16,4.3,0.3,-2.2,0.2,63,1.9,1024.8,0.5,2.2,0.7,38,1
17,2016,1,1,17,3.1,0.3,-1.9,0.2,70,2.1,1024.9,0.5,2.1,0.7,7,0
18,2016,1,1,18,2.1,0.3,-1.7,0.2,76,2.3,1024.7,0.5,2.2,0.7,10,0
19,2016,1,1,19,1.8,0.3,-1.4,0.2,79,2.4,1024.5,0.5,2.3,0.7,10,0
20,2016,1,1,20,1.9,0.3,-0.8,0.2,82,2.5,1024.1,0.5,2.3,0.7,0,0
21,2016,1,1,21,1.8,0.3,-0.4,0.2,85,2.6,1023.9,0.5,2.4,0.8,0,0
22,2016,1,1,22,1.9,0.3,0.0,0.2,87,2.6,1023.4,0.5,2.5,0.8,0,0
23,2016,1,1,23,2.1,0.3,0.4,0.2,89,2.7,1023.0,0.5,2.7,0.9,0,0
24,2016,1,2,0,2.1,0.3,0.6,0.2,90,2.7,1022.7,0.5,2.7,0.9,0,0
25,2016,1,2,1,2.1,0.3,0.8,0.2,91,2.7,1022.2,0.5,2.6,0.8,0,0
26,2016,1,2,2,2.1,0.3,0.8,0.2,91,2.7,1021.8,0.5,2.7,0.9,0,0
27,2016,1,2,3,2.2,0.3,1.0,0.2,92,2.8,1021.4,0.5,2.6,0.8,0,0
28,2016,1,2,4,2.3,0.3,1.0,0.2,91,2.7,1020.9,0.5,2.4,0.8,0,0
29,2016,1,2,5,1.9,0.3,0.8,0.2,92,2.8,1020.2,0.5,2.5,0.8,0,0
30,2016,1,2,6,2.2,0.3,1.2,0.2,93,2.8,1019.8,0.5,2.5,0.8,0,0
31,2016,1,2,7,2.7,0.3,1.8,0.2,94,2.8,1019.6,0.5,2.5,0.8,10,0
32,2016,1,2,8,2.5,0.3,1.6,0.2,94,2.8,1019.2,0.5,2.6,0.8,4,0
33,2016,1,2,9,3.6,0.3,2.5,0.2,93,2.8,1019.3,0.5,2.4,0.8,51,2
34,2016,1,2,10,5.8,0.3,4.1,0.2,89,2.7,1019.6,0.5,2.4,0.8,282,8
35,2016,1,2,11,7.5,0.3,5.0,0.2,84,2.5,1019.5,0.5,2.8,0.9,286,9
