Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2017,1,1,0,5.3,0.3,0.4,0.2,72,2.2,1009.2,0.5,2.5,0.8,0,0
1,2017,1,1,1,4.9,0.3,0.4,0.2,74,2.2,1010.5,0.5,2.2,0.7,0,0
2,2017,1,1,2,4.5,0.3,0.4,0.2,76,2.3,1011.8,0.5,1.9,0.6,0,0
3,2017,1,1,3,4.1,0.3,0.4,0.2,78,2.3,1013.0,0.5,1.6,0.5,0,0
4,2017,1,1,4,3.7,0.3,0.4,0.2,80,2.4,1014.3,0.5,1.3,0.4,0,0
5,2017,1,1,5,3.3,0.3,0.4,0.2,82,2.5,1015.5,0.5,1.0,0.3,0,0
6,2017,1,1,6,2.9,0.3,0.4,0.2,84,2.5,1016.8,0.5,0.7,0.2,0,0
7,2017,1,1,7,3.1,0.3,0.5,0.2,83,2.5,1017.3,0.5,0.6,0.2,0,0
8,2017,1,1,8,3.4,0.3,0.6,0.2,82,2.5,1017.8,0.5,0.5,0.2,0,0
9,2017,1,1,9,4.3,0.3,1.2,0.2,80,2.4,1018.3,0.5,0.3,0.1,137,4
10,2017,1,1,10,6.6,0.3,3.4,0.2,80,2.4,1018.6,0.5,0.2,0.1,330,10
11,2017,1,1,11,8.3,0.3,3.5,0.2,72,2.2,1018.5,0.5,1.0,0.3,453,14
12,2017,1,1,12,9.2,0.3,2.6,0.2,63,1.9,1017.9,0.5,2.2,0.7,523,16
13,2017,1,1,13,9.5,0.3,2.8,0.2,63,1.9,1016.8,0.5,2.2,0.7,530,16
14,2017,1,1,14,9.7,0.3,2.9,0.2,63,1.9,1015.9,0.5,2.0,0.6,474,14
15,2017,1,1,15,9.7,0.3,2.8,0.2,62,1.9,1015.2,0.5,1.7,0.5,361,11
16,2017,1,1,16,9.3,0.3,2.2,0.2,61,1.8,1014.5,0.5,0.8,0.3,206,6
17,2017,1,1,17,8.6,0.3,2.5,0.2,66,2.0,1014.2,0.5,0.6,0.2,51,2
18,2017,1,1,18,7.7,0.3,2.2,0.2,68,2.0,1014.1,0.5,0.3,0.1,10,0
19,2017,1,1,19,6.8,0.3,2.2,0.2,72,2.2,1014.2,0.5,0.7,0.2,10,0
20,2017,1,1,20,6.1,0.3,2.1,0.2,76,2.3,1014.2,0.5,0.7,0.2,0,0
21,2017,1,1,21,5.7,0.3,2.1,0.2,78,2.3,1014.2,0.5,0.3,0.1,0,0
22,2017,1,1,22,5.3,0.3,2.0,0.2,79,2.4,1014.2,0.5,0.4,0.1,0,0
23,2017,1,1,23,4.7,0.3,1.7,0.2,81,2.4,1013.7,0.5,0.7,0.2,0,0
24,2017,1,2,0,3.9,0.3,1.2,0.2,83,2.5,1013.2,0.5,1.1,0.4,0,0
25,2017,1,2,1,1.9,0.3,0.1,0.2,88,2.6,1012.5,0.5,1.4,0.4,0,0
26,2017,1,2,2,1.3,0.3,0.0,0.2,91,2.7,1011.7,0.5,1.5,0.5,0,0
27,2017,1,2,3,1.6,0.3,0.5,0.2,92,2.8,1011.6,0.5,1.3,0.4,0,0
28,2017,1,2,4,2.7,0.3,1.3,0.2,90,2.7,1011.3,0.5,1.1,0.4,0,0
29,2017,1,2,5,2.7,0.3,1.6,0.2,92,2.8,1011.4,0.5,1.1,0.4,0,0
30,2017,1,2,6,2.7,0.3,1.7,0.2,93,2.8,1011.1,0.5,1.2,0.4,0,0
31,2017,1,2,7,2.3,0.3,1.3,0.2,93,2.8,1011.3,0.5,1.4,0.4,10,0
32,2017,1,2,8,2.6,0.3,1.6,0.2,93,2.8,1011.5,0.5,1.3,0.4,1,0
33,2017,1,2,9,4.2,0.3,2.9,0.2,91,2.7,1011.6,0.5,1.1,0.4,29,1
34,2017,1,2,10,6.9,0.3,3.9,0.2,81,2.4,1011.6,0.5,0.8,0.3,193,6
35,2017,1,2,11,8.6,0.3,4.7,0.2,76,2.3,1011.6,0.5,0.7,0.2,444,13
36,2017,1,2,12,9.9,0.3,4.8,0.2,71,2.1,1011.1,0.5,0.7,0.2,513,15
37,2017,1,2,13,11.0,0.3,5.2,0.2,67,2.0,1010.2,0.5,1.2,0.4,521,16
38,2017,1,2,14,11.6,0.3,5.6,0.2,67,2.0,1009.8,0.5,2.0,0.6,467,14
39,2017,1,2,15,11.7,0.3,5.8,0.2,67,2.0,1009.5,0.5,2.5,0.8,358,11
40,2017,1,2,16,11.1,0.3,5.9,0.2,70,2.1,1010.0,0.5,2.6,0.8,141,4
41,2017,1,2,17,10.0,0.3,6.2,0.2,77,2.3,1010.3,0.5,2.3,0.7,52,2
42,2017,1,2,18,8.6,0.3,6.0,0.2,84,2.5,1010.7,0.5,2.2,0.7,10,0
43,2017,1,2,19,7.5,0.3,5.8,0.2,89,2.7,1010.8,0.5,2.3,0.7,10,0
44,2017,1,2,20,6.8,0.3,5.8,0.2,93,2.8,1011.2,0.5,2.4,0.8,0,0
45,2017,1,2,21,6.3,0.3,5.7,0.2,96,2.9,1011.4,0.5,2.5,0.8,0,0
46,2017,1,2,22,5.8,0.3,5.4,0.2,97,2.9,1011.6,0.5,2.6,0.8,0,0
47,2017,1,2,23,5.1,0.3,4.7,0.2,97,2.9,1011.5,0.5,2.7,0.9,0,0
48,2017,1,3,0,4.6,0.3,4.0,0.2,96,2.9,1011.5,0.5,2.8,0.9,0,0
49,2017,1,3,1,4.2,0.3,3.5,0.2,95,2.8,1011.8,0.5,3.1,1.0,0,0
50,2017,1,3,2,4.0,0.3,3.2,0.2,95,2.8,1011.7,0.5,3.4,1.1,0,0
51,2017,1,3,3,3.5,0.3,2.5,0.2,93,2.8,1012.0,0.5,3.4,1.1,0,0
52,2017,1,3,4,4.0,0.3,2.5,0.2,90,2.7,1012.4,0.5,3.4,1.1,0,0
53,2017,1,3,5,3.4,0.3,1.8,0.2,89,2.7,1012.3,0.5,3.2,1.0,0,0
54,2017,1,3,6,3.0,0.3,1.4,0.2,89,2.7,1012.1,0.5,3.0,1.0,0,0
55,2017,1,3,7,2.4,0.3,0.9,0.2,90,2.7,1012.2,0.5,2.8,0.9,10,0
56,2017,1,3,8,2.0,0.3,0.5,0.2,90,2.7,1012.6,0.5,2.5,0.8,22,1
57,2017,1,3,9,2.9,0.3,1.2,0.2,89,2.7,1013.2,0.5,2.2,0.7,175,5
58,2017,1,3,10,4.9,0.3,1.7,0.2,80,2.4,1013.7,0.5,2.7,0.9,338,10
59,2017,1,3,11,6.1,0.3,1.7,0.2,73,2.2,1013.7,0.5,3.1,1.0,465,14
60,2017,1,3,12,7.2,0.3,1.7,0.2,68,2.0,1013.1,0.5,3.1,1.0,536,16
61,2017,1,3,13,8.0,0.3,1.6,0.2,64,1.9,1012.1,0.5,3.2,1.0,544,16
62,2017,1,3,14,8.5,0.3,1.4,0.2,61,1.8,1011.4,0.5,3.2,1.0,489,15
63,2017,1,3,15,8.7,0.3,1.1,0.2,59,1.8,1011.2,0.5,3.1,1.0,375,11
64,2017,1,3,16,8.5,0.3,1.1,0.2,60,1.8,1010.9,0.5,2.7,0.9,217,6
65,2017,1,3,17,7.5,0.3,1.4,0.2,65,2.0,1011.2,0.5,2.2,0.7,56,2
66,2017,1,3,18,6.0,0.3,1.2,0.2,71,2.1,1011.5,0.5,2.2,0.7,10,0
67,2017,1,3,19,4.7,0.3,1.1,0.2,77,2.3,1011.7,0.5,2.1,0.7,10,0
68,2017,1,3,20,3.4,0.3,1.0,0.2,84,2.5,1012.0,0.5,1.9,0.6,0,0
69,2017,1,3,21,2.2,0.3,0.5,0.2,89,2.7,1012.2,0.5,1.8,0.6,0,0
70,2017,1,3,22,1.4,0.3,-0.1,0.2,90,2.7,1011.9,0.5,1.7,0.5,0,0
71,2017,1,3,23,0.9,0.3,-0.5,0.2,90,2.7,1012.0,0.5,1.6,0.5,0,0
72,2017,1,4,0,0.3,0.3,-0.9,0.2,92,2.8,1011.9,0.5,1.7,0.5,0,0
73,2017,1,4,1,0.0,0.3,-1.1,0.2,92,2.8,1011.8,0.5,1.8,0.6,0,0
74,2017,1,4,2,-0.1,0.3,-1.3,0.2,92,2.8,1011.6,0.5,1.8,0.6,0,0
75,2017,1,4,3,0.0,0.3,-1.2,0.2,92,2.8,1011.5,0.5,1.8,0.6,0,0
76,2017,1,4,4,-0.5,0.3,-1.8,0.2,91,2.7,1011.8,0.5,2.2,0.7,0,0
77,2017,1,4,5,-0.4,0.3,-1.6,0.2,92,2.8,1011.2,0.5,2.1,0.7,0,0
78,2017,1,4,6,-0.3,0.3,-1.5,0.2,92,2.8,1011.2,0.5,1.9,0.6,0,0
79,2017,1,4,7,-0.1,0.3,-1.4,0.2,91,2.7,1011.2,0.5,1.8,0.6,10,0
80,2017,1,4,8,0.4,0.3,-1.0,0.2,90,2.7,1011.6,0.5,1.6,0.5,1,0
81,2017,1,4,9,2.4,0.3,0.9,0.2,90,2.7,1012.1,0.5,1.1,0.4,170,5
82,2017,1,4,10,5.6,0.3,3.1,0.2,84,2.5,1012.6,0.5,1.1,0.4,246,7
83,2017,1,4,11,7.5,0.3,4.0,0.2,78,2.3,1012.7,0.5,1.7,0.5,299,9
84,2017,1,4,12,8.8,0.3,4.0,0.2,72,2.2,1012.2,0.5,3.0,1.0,341,10
85,2017,1,4,13,9.3,0.3,4.1,0.2,70,2.1,1011.3,0.5,3.0,1.0,412,12
86,2017,1,4,14,9.7,0.3,4.1,0.2,68,2.0,1010.7,0.5,3.1,1.0,484,14
87,2017,1,4,15,9.7,0.3,4.0,0.2,68,2.0,1010.3,0.5,3.1,1.0,372,11
88,2017,1,4,16,9.5,0.3,3.8,0.2,68,2.0,1010.0,0.5,2.6,0.8,217,6
89,2017,1,4,17,8.6,0.3,4.0,0.2,73,2.2,1010.5,0.5,2.4,0.8,57,2
90,2017,1,4,18,7.1,0.3,3.8,0.2,80,2.4,1010.8,0.5,2.5,0.8,10,0
91,2017,1,4,19,6.1,0.3,3.8,0.2,85,2.6,1011.0,0.5,2.5,0.8,10,0
92,2017,1,4,20,5.3,0.3,3.5,0.2,88,2.6,1011.3,0.5,2.5,0.8,0,0
93,2017,1,4,21,4.7,0.3,3.3,0.2,91,2.7,1011.8,0.5,2.5,0.8,0,0
94,2017,1,4,22,4.3,0.3,3.0,0.2,91,2.7,1011.9,0.5,2.4,0.8,0,0
95,2017,1,4,23,4.0,0.3,2.6,0.2,91,2.7,1012.2,0.5,2.6,0.8,0,0
96,2017,1,5,0,3.7,0.3,2.1,0.2,89,2.7,1011.9,0.5,2.6,0.8,0,0
97,2017,1,5,1,3.4,0.3,1.4,0.2,87,2.6,1011.8,0.5,2.6,0.8,0,0
98,2017,1,5,2,3.2,0.3,0.7,0.2,84,2.5,1011.6,0.5,2.5,0.8,0,0
99,2017,1,5,3,3.1,0.3,0.2,0.2,81,2.4,1011.4,0.5,2.5,0.8,0,0
100,2017,1,5,4,3.1,0.3,-1.2,0.2,73,2.2,1011.5,0.5,2.6,0.8,0,0
101,2017,1,5,5,3.1,0.3,-1.3,0.2,73,2.2,1011.0,0.5,2.4,0.8,0,0
102,2017,1,5,6,3.0,0.3,-1.1,0.2,74,2.2,1010.9,0.5,2.2,0.7,0,0
103,2017,1,5,7,3.0,0.3,-0.8,0.2,76,2.3,1011.3,0.5,1.9,0.6,10,0
104,2017,1,5,8,3.1,0.3,-0.1,0.2,80,2.4,1011.5,0.5,1.7,0.5,1,0
105,2017,1,5,9,4.0,0.3,0.8,0.2,80,2.4,1012.4,0.5,1.4,0.4,76,2
106,2017,1,5,10,5.9,0.3,1.2,0.2,72,2.2,1012.9,0.5,1.6,0.5,88,3
107,2017,1,5,11,7.6,0.3,1.8,0.2,67,2.0,1013.4,0.5,2.1,0.7,137,4
108,2017,1,5,12,8.5,0.3,2.4,0.2,65,2.0,1013.0,0.5,2.9,0.9,126,4
109,2017,1,5,13,8.8,0.3,3.2,0.2,68,2.0,1012.3,0.5,3.3,1.1,139,4
110,2017,1,5,14,8.9,0.3,4.0,0.2,71,2.1,1011.8,0.5,3.4,1.1,124,4
111,2017,1,5,15,9.0,0.3,4.7,0.2,74,2.2,1011.7,0.5,3.6,1.2,85,2
112,2017,1,5,16,8.5,0.3,3.6,0.2,71,2.1,1012.0,0.5,3.9,1.2,49,2
113,2017,1,5,17,8.1,0.3,3.9,0.2,75,2.2,1012.5,0.5,4.0,1.3,2,0
114,2017,1,5,18,7.7,0.3,3.9,0.2,77,2.3,1012.9,0.5,4.1,1.3,10,0
115,2017,1,5,19,7.4,0.3,3.9,0.2,78,2.3,1013.2,0.5,4.3,1.4,10,0
116,2017,1,5,20,7.2,0.3,3.8,0.2,79,2.4,1013.7,0.5,4.4,1.4,0,0
117,2017,1,5,21,6.9,0.3,3.7,0.2,80,2.4,1013.9,0.5,4.5,1.4,0,0
118,2017,1,5,22,6.7,0.3,3.5,0.2,80,2.4,1014.1,0.5,4.6,1.5,0,0
119,2017,1,5,23,6.4,0.3,3.2,0.2,80,2.4,1014.5,0.5,4.6,1.5,0,0
120,2017,1,6,0,6.2,0.3,3.0,0.2,80,2.4,1014.2,0.5,4.6,1.5,0,0
121,2017,1,6,1,5.9,0.3,2.7,0.2,80,2.4,1014.2,0.5,4.6,1.5,0,0
122,2017,1,6,2,5.6,0.3,2.4,0.2,80,2.4,1014.1,0.5,4.5,1.4,0,0
123,2017,1,6,3,5.5,0.3,2.2,0.2,79,2.4,1014.2,0.5,4.5,1.4,0,0
124,2017,1,6,4,6.0,0.3,2.0,0.2,76,2.3,1013.7,0.5,4.1,1.3,0,0
125,2017,1,6,5,5.8,0.3,1.7,0.2,75,2.2,1013.9,0.5,3.8,1.2,0,0
126,2017,1,6,6,5.8,0.3,1.5,0.2,74,2.2,1014.0,0.5,3.8,1.2,0,0
127,2017,1,6,7,5.7,0.3,1.2,0.2,73,2.2,1014.2,0.5,3.9,1.2,10,0
128,2017,1,6,8,5.6,0.3,1.1,0.2,73,2.2,1014.4,0.5,3.9,1.2,8,0
129,2017,1,6,9,5.8,0.3,1.2,0.2,72,2.2,1014.6,0.5,4.0,1.3,68,2
