Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2012,1,1,0,-4.6,0.3,-12.3,0.2,58,1.7,951.8,0.5,3.4,1.1,0,0
1,2012,1,1,1,-4.3,0.3,-11.3,0.2,61,1.8,952.8,0.5,3.2,1.0,0,0
2,2012,1,1,2,-4.0,0.3,-10.3,0.2,64,1.9,953.8,0.5,3.0,1.0,0,0
3,2012,1,1,3,-3.7,0.3,-9.3,0.2,67,2.0,954.8,0.5,2.7,0.9,0,0
4,2012,1,1,4,-3.4,0.3,-8.3,0.2,70,2.1,955.7,0.5,2.5,0.8,0,0
5,2012,1,1,5,-3.1,0.3,-7.3,0.2,74,2.2,956.7,0.5,2.3,0.7,0,0
6,2012,1,1,6,-2.8,0.3,-6.3,0.2,77,2.3,957.7,0.5,2.1,0.7,0,0
7,2012,1,1,7,-3.1,0.3,-6.1,0.2,80,2.4,957.7,0.5,2.2,0.7,0,0
8,2012,1,1,8,-2.8,0.3,-6.0,0.2,79,2.4,957.9,0.5,2.3,0.7,0,0
9,2012,1,1,9,-1.9,0.3,-6.1,0.2,73,2.2,958.4,0.5,2.7,0.9,140,4
10,2012,1,1,10,-1.0,0.3,-7.1,0.2,63,1.9,958.5,0.5,3.6,1.2,316,10
11,2012,1,1,11,-0.1,0.3,-7.6,0.2,57,1.7,957.9,0.5,4.1,1.3,426,13
12,2012,1,1,12,0.5,0.3,-8.4,0.2,51,1.5,956.8,0.5,4.5,1.4,483,14
13,2012,1,1,13,0.8,0.3,-9.1,0.2,48,1.4,955.9,0.5,4.8,1.5,362,11
14,2012,1,1,14,0.7,0.3,-9.6,0.2,46,1.4,955.1,0.5,4.8,1.5,180,5
15,2012,1,1,15,0.2,0.3,-9.8,0.2,47,1.4,954.9,0.5,4.7,1.5,52,2
16,2012,1,1,16,-0.1,0.3,-8.4,0.2,54,1.6,954.3,0.5,3.7,1.2,36,1
17,2012,1,1,17,-1.2,0.3,-8.3,0.2,59,1.8,954.8,0.5,3.6,1.2,12,0
18,2012,1,1,18,-2.2,0.3,-8.8,0.2,61,1.8,955.1,0.5,4.2,1.3,10,0
19,2012,1,1,19,-3.1,0.3,-9.9,0.2,59,1.8,955.5,0.5,4.4,1.4,10,0
20,2012,1,1,20,-4.1,0.3,-10.9,0.2,59,1.8,955.5,0.5,4.9,1.6,0,0
21,2012,1,1,21,-4.8,0.3,-11.4,0.2,60,1.8,955.6,0.5,5.0,1.6,0,0
22,2012,1,1,22,-5.0,0.3,-11.3,0.2,61,1.8,955.7,0.5,4.6,1.5,0,0
23,2012,1,1,23,-4.9,0.3,-10.5,0.2,65,2.0,956.2,0.5,4.3,1.4,0,0
24,2012,1,2,0,-4.6,0.3,-9.6,0.2,68,2.0,956.7,0.5,3.6,1.2,0,0
25,2012,1,2,1,-4.3,0.3,-8.8,0.2,71,2.1,956.9,0.5,3.4,1.1,0,0
26,2012,1,2,2,-4.1,0.3,-8.2,0.2,73,2.2,957.3,0.5,3.1,1.0,0,0
27,2012,1,2,3,-3.9,0.3,-7.8,0.2,74,2.2,957.8,0.5,3.0,1.0,0,0
