Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2008,1,1,0,-5.8,0.3,-10.8,0.2,71,2.1,985.4,0.5,2.3,0.7,0,0
1,2008,1,1,1,-6.8,0.3,-11.3,0.2,74,2.2,985.0,0.5,2.2,0.7,0,0
2,2008,1,1,2,-7.8,0.3,-11.8,0.2,77,2.3,984.6,0.5,2.1,0.7,0,0
3,2008,1,1,3,-8.9,0.3,-12.2,0.2,80,2.4,984.2,0.5,2.1,0.7,0,0
4,2008,1,1,4,-9.9,0.3,-12.7,0.2,82,2.5,983.8,0.5,2.0,0.6,0,0
5,2008,1,1,5,-11.0,0.3,-13.1,0.2,85,2.6,983.4,0.5,1.9,0.6,0,0
6,2008,1,1,6,-12.0,0.3,-13.6,0.2,88,2.6,983.0,0.5,1.8,0.6,0,0
7,2008,1,1,7,-11.7,0.3,-13.3,0.2,88,2.6,983.3,0.5,1.8,0.6,0,0
8,2008,1,1,8,-11.7,0.3,-13.2,0.2,89,2.7,983.4,0.5,1.7,0.5,21,1
9,2008,1,1,9,-11.3,0.3,-12.9,0.2,88,2.6,984.1,0.5,1.7,0.5,67,2
10,2008,1,1,10,-8.4,0.3,-10.7,0.2,83,2.5,984.8,0.5,1.5,0.5,77,2
11,2008,1,1,11,-4.3,0.3,-7.7,0.2,77,2.3,984.9,0.5,2.9,0.9,101,3
12,2008,1,1,12,-3.2,0.3,-7.3,0.2,73,2.2,984.7,0.5,4.3,1.4,147,4
13,2008,1,1,13,-3.1,0.3,-6.9,0.2,75,2.2,984.1,0.5,4.4,1.4,104,3
14,2008,1,1,14,-2.7,0.3,-6.9,0.2,73,2.2,983.8,0.5,4.8,1.5,101,3
15,2008,1,1,15,-2.7,0.3,-6.7,0.2,74,2.2,984.1,0.5,4.9,1.6,170,5
16,2008,1,1,16,-3.5,0.3,-7.0,0.2,77,2.3,985.2,0.5,3.8,1.2,116,4
17,2008,1,1,17,-3.9,0.3,-7.0,0.2,79,2.4,985.4,0.5,3.6,1.2,39,1
18,2008,1,1,18,-4.1,0.3,-7.1,0.2,80,2.4,986.2,0.5,3.1,1.0,0,0
19,2008,1,1,19,-4.2,0.3,-7.1,0.2,80,2.4,986.6,0.5,2.8,0.9,0,0
20,2008,1,1,20,-4.4,0.3,-7.2,0.2,81,2.4,986.8,0.5,2.7,0.9,0,0
21,2008,1,1,21,-4.4,0.3,-7.3,0.2,80,2.4,987.1,0.5,2.6,0.8,0,0
22,2008,1,1,22,-4.3,0.3,-7.3,0.2,80,2.4,987.3,0.5,2.5,0.8,0,0
23,2008,1,1,23,-4.5,0.3,-7.4,0.2,80,2.4,987.4,0.5,2.3,0.7,0,0
24,2008,1,2,0,-4.6,0.3,-7.4,0.2,81,2.4,987.6,0.5,2.2,0.7,0,0
25,2008,1,2,1,-4.2,0.3,-7.3,0.2,79,2.4,987.5,0.5,2.1,0.7,0,0
26,2008,1,2,2,-4.0,0.3,-7.1,0.2,79,2.4,987.6,0.5,2.1,0.7,0,0
27,2008,1,2,3,-3.8,0.3,-6.9,0.2,79,2.4,987.8,0.5,2.2,0.7,0,0
28,2008,1,2,4,-4.5,0.3,-7.2,0.2,81,2.4,988.4,0.5,1.7,0.5,0,0
29,2008,1,2,5,-4.3,0.3,-7.0,0.2,81,2.4,988.6,0.5,1.7,0.5,0,0
30,2008,1,2,6,-4.0,0.3,-6.6,0.2,82,2.5,988.5,0.5,1.8,0.6,0,0
31,2008,1,2,7,-3.9,0.3,-6.6,0.2,82,2.5,988.7,0.5,2.0,0.6,0,0
32,2008,1,2,8,-3.6,0.3,-6.4,0.2,81,2.4,989.1,0.5,2.1,0.7,21,1
33,2008,1,2,9,-2.9,0.3,-6.2,0.2,78,2.3,989.6,0.5,2.3,0.7,86,3
34,2008,1,2,10,-2.0,0.3,-6.0,0.2,74,2.2,990.2,0.5,2.6,0.8,156,5
35,2008,1,2,11,-1.4,0.3,-6.5,0.2,68,2.0,990.3,0.5,3.3,1.1,223,7
36,2008,1,2,12,-0.8,0.3,-6.9,0.2,63,1.9,989.9,0.5,4.3,1.4,243,7
37,2008,1,2,13,-0.3,0.3,-6.6,0.2,62,1.9,989.2,0.5,4.1,1.3,526,16
38,2008,1,2,14,-0.2,0.3,-6.2,0.2,64,1.9,989.0,0.5,3.7,1.2,291,9
39,2008,1,2,15,-0.0,0.3,-5.7,0.2,65,2.0,989.3,0.5,3.6,1.2,232,7
40,2008,1,2,16,-0.9,0.3,-6.0,0.2,68,2.0,990.1,0.5,3.1,1.0,150,4
41,2008,1,2,17,-1.4,0.3,-5.4,0.2,74,2.2,990.4,0.5,2.3,0.7,47,1
42,2008,1,2,18,-2.0,0.3,-5.2,0.2,79,2.4,990.5,0.5,1.7,0.5,0,0
43,2008,1,2,19,-2.4,0.3,-5.1,0.2,82,2.5,991.0,0.5,1.2,0.4,0,0
44,2008,1,2,20,-1.8,0.3,-5.4,0.2,76,2.3,991.0,0.5,0.7,0.2,0,0
45,2008,1,2,21,-1.8,0.3,-5.5,0.2,76,2.3,991.0,0.5,0.6,0.2,0,0
46,2008,1,2,22,-2.2,0.3,-5.6,0.2,78,2.3,990.7,0.5,1.0,0.3,0,0
47,2008,1,2,23,-3.0,0.3,-5.8,0.2,81,2.4,990.2,0.5,1.1,0.4,0,0
48,2008,1,3,0,-2.9,0.3,-5.6,0.2,82,2.5,990.1,0.5,0.9,0.3,0,0
49,2008,1,3,1,-2.9,0.3,-5.7,0.2,81,2.4,990.2,0.5,1.0,0.3,0,0
50,2008,1,3,2,-2.7,0.3,-5.6,0.2,80,2.4,990.1,0.5,1.0,0.3,0,0
51,2008,1,3,3,-2.3,0.3,-5.3,0.2,80,2.4,989.7,0.5,1.0,0.3,0,0
52,2008,1,3,4,-3.8,0.3,-6.5,0.2,82,2.5,990.3,0.5,1.3,0.4,0,0
53,2008,1,3,5,-3.6,0.3,-6.2,0.2,82,2.5,989.9,0.5,1.2,0.4,0,0
