Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2017,1,1,0,1.1,0.3,-2.9,0.2,78,2.3,1020.6,0.5,3.1,1.0,0,0
1,2017,1,1,1,0.7,0.3,-2.7,0.2,81,2.4,1021.0,0.5,2.9,0.9,0,0
2,2017,1,1,2,0.3,0.3,-2.5,0.2,84,2.5,1021.4,0.5,2.7,0.9,0,0
3,2017,1,1,3,-0.0,0.3,-2.3,0.2,87,2.6,1021.8,0.5,2.5,0.8,0,0
4,2017,1,1,4,-0.4,0.3,-2.1,0.2,90,2.7,1022.2,0.5,2.3,0.7,0,0
5,2017,1,1,5,-0.8,0.3,-1.9,0.2,93,2.8,1022.6,0.5,2.1,0.7,0,0
6,2017,1,1,6,-1.2,0.3,-1.7,0.2,96,2.9,1023.0,0.5,1.9,0.6,0,0
7,2017,1,1,7,-1.1,0.3,-1.6,0.2,96,2.9,1023.4,0.5,2.0,0.6,0,0
8,2017,1,1,8,-0.8,0.3,-1.2,0.2,97,2.9,1023.9,0.5,2.1,0.7,0,0
9,2017,1,1,9,1.9,0.3,1.2,0.2,95,2.8,1024.4,0.5,2.1,0.7,38,1
10,2017,1,1,10,5.0,0.3,3.3,0.2,89,2.7,1024.7,0.5,2.2,0.7,109,3
11,2017,1,1,11,6.8,0.3,4.3,0.2,84,2.5,1024.7,0.5,2.2,0.7,436,13
12,2017,1,1,12,8.1,0.3,4.6,0.2,79,2.4,1024.1,0.5,2.1,0.7,331,10
13,2017,1,1,13,8.7,0.3,3.7,0.2,71,2.1,1022.9,0.5,2.2,0.7,514,15
14,2017,1,1,14,9.0,0.3,3.4,0.2,68,2.0,1022.0,0.5,2.1,0.7,459,14
15,2017,1,1,15,8.8,0.3,3.2,0.2,68,2.0,1021.5,0.5,1.8,0.6,349,10
16,2017,1,1,16,8.6,0.3,2.7,0.2,66,2.0,1021.1,0.5,0.7,0.2,198,6
17,2017,1,1,17,8.0,0.3,3.3,0.2,72,2.2,1020.7,0.5,0.5,0.2,48,1
18,2017,1,1,18,6.1,0.3,3.0,0.2,81,2.4,1020.4,0.5,1.2,0.4,10,0
19,2017,1,1,19,5.8,0.3,2.1,0.2,77,2.3,1020.3,0.5,1.1,0.4,10,0
20,2017,1,1,20,5.5,0.3,2.0,0.2,78,2.3,1020.3,0.5,1.1,0.4,0,0
21,2017,1,1,21,3.6,0.3,1.2,0.2,84,2.5,1020.4,0.5,1.4,0.4,0,0
22,2017,1,1,22,2.3,0.3,0.5,0.2,88,2.6,1020.3,0.5,1.6,0.5,0,0
23,2017,1,1,23,1.4,0.3,-0.1,0.2,90,2.7,1019.9,0.5,1.8,0.6,0,0
24,2017,1,2,0,0.6,0.3,-0.6,0.2,92,2.8,1019.4,0.5,2.0,0.6,0,0
25,2017,1,2,1,0.4,0.3,-0.6,0.2,93,2.8,1018.8,0.5,2.1,0.7,0,0
26,2017,1,2,2,0.8,0.3,-0.1,0.2,94,2.8,1018.3,0.5,1.8,0.6,0,0
27,2017,1,2,3,1.4,0.3,0.7,0.2,95,2.8,1018.1,0.5,1.8,0.6,0,0
28,2017,1,2,4,1.6,0.3,0.8,0.2,94,2.8,1017.8,0.5,1.5,0.5,0,0
29,2017,1,2,5,0.7,0.3,-0.0,0.2,95,2.8,1017.7,0.5,1.6,0.5,0,0
30,2017,1,2,6,0.5,0.3,-0.3,0.2,94,2.8,1017.5,0.5,1.5,0.5,0,0
31,2017,1,2,7,0.1,0.3,-0.6,0.2,95,2.8,1017.8,0.5,1.7,0.5,10,0
32,2017,1,2,8,-0.0,0.3,-0.6,0.2,96,2.9,1017.7,0.5,2.0,0.6,23,1
33,2017,1,2,9,2.2,0.3,1.4,0.2,94,2.8,1017.9,0.5,1.7,0.5,69,2
34,2017,1,2,10,5.7,0.3,3.7,0.2,87,2.6,1017.7,0.5,1.6,0.5,203,6
35,2017,1,2,11,8.3,0.3,4.5,0.2,77,2.3,1017.6,0.5,1.6,0.5,196,6
