Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2012,1,1,0,-0.7,0.3,-4.4,0.2,78,2.3,1008.5,0.5,0.5,0.2,0,0
1,2012,1,1,1,-0.8,0.3,-4.1,0.2,80,2.4,1008.3,0.5,0.5,0.2,0,0
2,2012,1,1,2,-0.9,0.3,-3.8,0.2,82,2.5,1008.1,0.5,0.6,0.2,0,0
3,2012,1,1,3,-1.0,0.3,-3.6,0.2,84,2.5,1008.0,0.5,0.6,0.2,0,0
4,2012,1,1,4,-1.1,0.3,-3.3,0.2,86,2.6,1007.8,0.5,0.7,0.2,0,0
5,2012,1,1,5,-1.2,0.3,-3.1,0.2,88,2.6,1007.7,0.5,0.7,0.2,0,0
6,2012,1,1,6,-1.3,0.3,-2.8,0.2,90,2.7,1007.5,0.5,0.8,0.3,0,0
7,2012,1,1,7,-1.3,0.3,-2.5,0.2,92,2.8,1007.6,0.5,1.0,0.3,0,0
8,2012,1,1,8,-1.8,0.3,-2.8,0.2,93,2.8,1008.0,0.5,1.2,0.4,0,0
9,2012,1,1,9,-1.1,0.3,-3.7,0.2,83,2.5,1008.7,0.5,1.5,0.5,31,1
10,2012,1,1,10,-0.4,0.3,-5.6,0.2,68,2.0,1009.1,0.5,1.9,0.6,166,5
11,2012,1,1,11,0.1,0.3,-6.4,0.2,62,1.9,1008.8,0.5,2.4,0.8,141,4
12,2012,1,1,12,0.4,0.3,-6.4,0.2,60,1.8,1007.9,0.5,2.7,0.9,98,3
13,2012,1,1,13,0.6,0.3,-6.0,0.2,61,1.8,1007.2,0.5,3.3,1.1,147,4
14,2012,1,1,14,0.7,0.3,-5.7,0.2,62,1.9,1006.4,0.5,4.4,1.4,49,2
15,2012,1,1,15,0.2,0.3,-5.6,0.2,65,2.0,1006.5,0.5,4.8,1.5,47,1
