Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2012,1,1,0,0.1,0.3,-4.3,0.2,73,2.2,1021.4,0.5,6.5,2.1,0,0
1,2012,1,1,1,0.2,0.3,-3.8,0.2,74,2.2,1021.4,0.5,6.2,2.0,0,0
2,2012,1,1,2,0.4,0.3,-3.4,0.2,76,2.3,1021.4,0.5,5.8,1.9,0,0
3,2012,1,1,3,0.5,0.3,-2.9,0.2,78,2.3,1021.4,0.5,5.5,1.8,0,0
4,2012,1,1,4,0.6,0.3,-2.5,0.2,80,2.4,1021.3,0.5,5.1,1.6,0,0
5,2012,1,1,5,0.8,0.3,-2.0,0.2,81,2.4,1021.3,0.5,4.8,1.5,0,0
6,2012,1,1,6,0.9,0.3,-1.6,0.2,83,2.5,1021.3,0.5,4.4,1.4,0,0
7,2012,1,1,7,0.6,0.3,-2.1,0.2,82,2.5,1021.5,0.5,4.2,1.3,0,0
8,2012,1,1,8,0.3,0.3,-2.6,0.2,81,2.4,1021.9,0.5,4.0,1.3,0,0
9,2012,1,1,9,0.4,0.3,-3.1,0.2,77,2.3,1022.6,0.5,3.9,1.2,5,0
10,2012,1,1,10,0.6,0.3,-3.4,0.2,75,2.2,1023.1,0.5,3.9,1.2,10,0
11,2012,1,1,11,0.8,0.3,-3.4,0.2,73,2.2,1022.8,0.5,4.1,1.3,27,1
12,2012,1,1,12,1.1,0.3,-3.3,0.2,72,2.2,1022.1,0.5,5.8,1.9,19,1
13,2012,1,1,13,1.0,0.3,-4.0,0.2,69,2.1,1021.6,0.5,8.4,2.7,98,3
14,2012,1,1,14,0.5,0.3,-3.9,0.2,72,2.2,1021.3,0.5,9.6,3.1,177,5
15,2012,1,1,15,-0.1,0.3,-4.9,0.2,70,2.1,1021.5,0.5,9.6,3.1,265,8
16,2012,1,1,16,-1.2,0.3,-6.7,0.2,66,2.0,1021.4,0.5,10.3,3.3,7,0
17,2012,1,1,17,-1.9,0.3,-6.4,0.2,71,2.1,1022.2,0.5,9.7,3.1,24,1
18,2012,1,1,18,-2.3,0.3,-6.6,0.2,72,2.2,1022.8,0.5,9.7,3.1,10,0
19,2012,1,1,19,-2.4,0.3,-8.3,0.2,64,1.9,1023.5,0.5,9.2,2.9,10,0
20,2012,1,1,20,-2.4,0.3,-8.9,0.2,61,1.8,1023.7,0.5,8.5,2.7,0,0
21,2012,1,1,21,-2.5,0.3,-8.9,0.2,61,1.8,1023.9,0.5,7.8,2.5,0,0
22,2012,1,1,22,-2.7,0.3,-9.0,0.2,62,1.9,1024.0,0.5,6.9,2.2,0,0
23,2012,1,1,23,-2.7,0.3,-9.0,0.2,62,1.9,1024.1,0.5,6.3,2.0,0,0
24,2012,1,2,0,-2.7,0.3,-9.0,0.2,62,1.9,1024.1,0.5,5.8,1.9,0,0
25,2012,1,2,1,-2.9,0.3,-9.0,0.2,63,1.9,1023.8,0.5,5.3,1.7,0,0
26,2012,1,2,2,-2.9,0.3,-9.0,0.2,63,1.9,1023.9,0.5,4.8,1.5,0,0
27,2012,1,2,3,-2.9,0.3,-8.8,0.2,64,1.9,1024.1,0.5,4.5,1.4,0,0
28,2012,1,2,4,-2.6,0.3,-8.3,0.2,65,2.0,1024.8,0.5,4.4,1.4,0,0
29,2012,1,2,5,-2.6,0.3,-8.1,0.2,66,2.0,1024.4,0.5,4.4,1.4,0,0
30,2012,1,2,6,-2.4,0.3,-7.8,0.2,66,2.0,1024.5,0.5,4.0,1.3,0,0
31,2012,1,2,7,-2.4,0.3,-7.7,0.2,67,2.0,1024.1,0.5,3.3,1.1,10,0
32,2012,1,2,8,-2.4,0.3,-7.7,0.2,67,2.0,1024.4,0.5,2.7,0.9,13,0
33,2012,1,2,9,-2.2,0.3,-7.6,0.2,67,2.0,1024.8,0.5,2.1,0.7,16,0
34,2012,1,2,10,-1.7,0.3,-7.4,0.2,65,2.0,1025.1,0.5,2.1,0.7,53,2
35,2012,1,2,11,-1.3,0.3,-7.0,0.2,65,2.0,1024.7,0.5,1.6,0.5,65,2
36,2012,1,2,12,-0.8,0.3,-6.5,0.2,65,2.0,1024.3,0.5,2.1,0.7,69,2
37,2012,1,2,13,-0.5,0.3,-6.1,0.2,66,2.0,1023.5,0.5,3.0,1.0,155,5
38,2012,1,2,14,-0.4,0.3,-5.9,0.2,66,2.0,1023.2,0.5,3.3,1.1,332,10
39,2012,1,2,15,-0.3,0.3,-6.0,0.2,65,2.0,1022.9,0.5,3.5,1.1,192,6
40,2012,1,2,16,-1.0,0.3,-6.2,0.2,68,2.0,1022.8,0.5,2.7,0.9,155,5
41,2012,1,2,17,-0.9,0.3,-6.3,0.2,67,2.0,1022.7,0.5,2.7,0.9,14,0
42,2012,1,2,18,-0.9,0.3,-6.2,0.2,67,2.0,1023.0,0.5,2.6,0.8,10,0
43,2012,1,2,19,-0.9,0.3,-6.1,0.2,68,2.0,1023.0,0.5,3.1,1.0,10,0
44,2012,1,2,20,-0.8,0.3,-6.2,0.2,67,2.0,1022.8,0.5,3.5,1.1,0,0
45,2012,1,2,21,-0.7,0.3,-6.5,0.2,65,2.0,1022.4,0.5,3.5,1.1,0,0
46,2012,1,2,22,-0.6,0.3,-6.7,0.2,63,1.9,1022.1,0.5,3.4,1.1,0,0
47,2012,1,2,23,-0.7,0.3,-6.7,0.2,64,1.9,1022.2,0.5,3.5,1.1,0,0
48,2012,1,3,0,-0.8,0.3,-6.8,0.2,64,1.9,1022.1,0.5,3.8,1.2,0,0
49,2012,1,3,1,-0.7,0.3,-6.9,0.2,63,1.9,1022.1,0.5,3.9,1.2,0,0
50,2012,1,3,2,-0.7,0.3,-6.9,0.2,63,1.9,1021.7,0.5,4.0,1.3,0,0
51,2012,1,3,3,-0.8,0.3,-6.8,0.2,64,1.9,1021.5,0.5,3.9,1.2,0,0
52,2012,1,3,4,-1.1,0.3,-6.8,0.2,65,2.0,1021.4,0.5,3.8,1.2,0,0
53,2012,1,3,5,-1.4,0.3,-6.5,0.2,68,2.0,1020.9,0.5,3.7,1.2,0,0
54,2012,1,3,6,-1.6,0.3,-6.2,0.2,71,2.1,1020.8,0.5,3.2,1.0,0,0
55,2012,1,3,7,-2.1,0.3,-6.0,0.2,75,2.2,1020.7,0.5,2.8,0.9,10,0
56,2012,1,3,8,-2.6,0.3,-5.9,0.2,78,2.3,1020.8,0.5,2.7,0.9,4,0
57,2012,1,3,9,-2.4,0.3,-6.0,0.2,76,2.3,1020.9,0.5,3.1,1.0,87,3
58,2012,1,3,10,-1.8,0.3,-6.3,0.2,71,2.1,1020.7,0.5,3.1,1.0,190,6
59,2012,1,3,11,-0.9,0.3,-6.2,0.2,67,2.0,1020.0,0.5,2.8,0.9,192,6
60,2012,1,3,12,0.1,0.3,-5.8,0.2,65,2.0,1019.1,0.5,2.5,0.8,195,6
61,2012,1,3,13,0.9,0.3,-5.1,0.2,64,1.9,1017.7,0.5,3.0,1.0,255,8
62,2012,1,3,14,1.4,0.3,-4.2,0.2,66,2.0,1016.6,0.5,4.8,1.5,50,2
63,2012,1,3,15,1.4,0.3,-3.2,0.2,71,2.1,1016.2,0.5,6.6,2.1,129,4
64,2012,1,3,16,0.5,0.3,-3.0,0.2,77,2.3,1016.2,0.5,10.5,3.4,55,2
65,2012,1,3,17,-0.7,0.3,-3.5,0.2,81,2.4,1017.3,0.5,10.4,3.3,12,0
66,2012,1,3,18,-1.5,0.3,-5.0,0.2,77,2.3,1018.5,0.5,9.2,2.9,10,0
67,2012,1,3,19,-2.1,0.3,-6.1,0.2,74,2.2,1019.1,0.5,8.8,2.8,10,0
68,2012,1,3,20,-2.5,0.3,-6.9,0.2,72,2.2,1019.3,0.5,8.6,2.8,0,0
69,2012,1,3,21,-2.8,0.3,-7.5,0.2,70,2.1,1019.7,0.5,8.0,2.6,0,0
70,2012,1,3,22,-2.9,0.3,-7.8,0.2,69,2.1,1019.7,0.5,7.5,2.4,0,0
71,2012,1,3,23,-3.1,0.3,-8.1,0.2,68,2.0,1019.7,0.5,7.3,2.3,0,0
72,2012,1,4,0,-3.5,0.3,-8.4,0.2,69,2.1,1020.0,0.5,7.7,2.5,0,0
73,2012,1,4,1,-3.8,0.3,-8.6,0.2,69,2.1,1020.0,0.5,7.8,2.5,0,0
74,2012,1,4,2,-4.0,0.3,-8.7,0.2,70,2.1,1020.0,0.5,7.9,2.5,0,0
75,2012,1,4,3,-4.2,0.3,-8.7,0.2,71,2.1,1020.2,0.5,8.2,2.6,0,0
76,2012,1,4,4,-4.3,0.3,-8.6,0.2,72,2.2,1020.3,0.5,8.9,2.8,0,0
77,2012,1,4,5,-4.3,0.3,-8.7,0.2,71,2.1,1020.3,0.5,9.0,2.9,0,0
78,2012,1,4,6,-4.2,0.3,-10.3,0.2,62,1.9,1020.6,0.5,9.2,2.9,0,0
79,2012,1,4,7,-4.1,0.3,-10.4,0.2,62,1.9,1021.0,0.5,9.1,2.9,10,0
80,2012,1,4,8,-4.0,0.3,-10.4,0.2,61,1.8,1021.8,0.5,8.9,2.8,8,0
81,2012,1,4,9,-3.8,0.3,-10.2,0.2,61,1.8,1022.7,0.5,8.9,2.8,7,0
82,2012,1,4,10,-3.7,0.3,-10.1,0.2,61,1.8,1023.8,0.5,8.8,2.8,11,0
83,2012,1,4,11,-3.5,0.3,-9.9,0.2,61,1.8,1024.3,0.5,8.5,2.7,190,6
84,2012,1,4,12,-3.1,0.3,-9.8,0.2,60,1.8,1024.0,0.5,8.5,2.7,172,5
85,2012,1,4,13,-2.7,0.3,-9.7,0.2,59,1.8,1023.4,0.5,8.6,2.8,314,9
86,2012,1,4,14,-2.4,0.3,-9.5,0.2,58,1.7,1023.1,0.5,8.7,2.8,219,7
87,2012,1,4,15,-2.3,0.3,-9.2,0.2,59,1.8,1023.1,0.5,8.7,2.8,168,5
88,2012,1,4,16,-2.5,0.3,-8.8,0.2,62,1.9,1023.3,0.5,8.5,2.7,72,2
89,2012,1,4,17,-2.4,0.3,-8.6,0.2,62,1.9,1023.9,0.5,8.5,2.7,33,1
90,2012,1,4,18,-2.5,0.3,-8.4,0.2,64,1.9,1024.3,0.5,8.4,2.7,10,0
91,2012,1,4,19,-2.5,0.3,-8.4,0.2,64,1.9,1024.8,0.5,8.3,2.7,10,0
92,2012,1,4,20,-2.5,0.3,-8.3,0.2,64,1.9,1024.8,0.5,8.2,2.6,0,0
93,2012,1,4,21,-2.6,0.3,-8.2,0.2,65,2.0,1025.3,0.5,8.0,2.6,0,0
94,2012,1,4,22,-2.5,0.3,-8.3,0.2,64,1.9,1025.5,0.5,7.7,2.5,0,0
95,2012,1,4,23,-2.4,0.3,-8.3,0.2,64,1.9,1025.7,0.5,7.3,2.3,0,0
96,2012,1,5,0,-2.2,0.3,-8.3,0.2,63,1.9,1025.7,0.5,6.9,2.2,0,0
97,2012,1,5,1,-2.1,0.3,-8.3,0.2,63,1.9,1025.6,0.5,6.6,2.1,0,0
98,2012,1,5,2,-2.1,0.3,-8.2,0.2,63,1.9,1025.6,0.5,6.5,2.1,0,0
99,2012,1,5,3,-2.0,0.3,-8.2,0.2,63,1.9,1025.7,0.5,6.5,2.1,0,0
100,2012,1,5,4,-2.2,0.3,-8.4,0.2,63,1.9,1026.4,0.5,5.8,1.9,0,0
101,2012,1,5,5,-2.2,0.3,-8.4,0.2,63,1.9,1026.3,0.5,5.8,1.9,0,0
102,2012,1,5,6,-2.1,0.3,-8.4,0.2,62,1.9,1026.1,0.5,5.7,1.8,0,0
103,2012,1,5,7,-2.1,0.3,-8.6,0.2,61,1.8,1026.3,0.5,5.7,1.8,10,0
104,2012,1,5,8,-2.2,0.3,-8.8,0.2,61,1.8,1026.6,0.5,5.3,1.7,60,2
105,2012,1,5,9,-2.2,0.3,-8.7,0.2,61,1.8,1027.3,0.5,4.9,1.6,110,3
106,2012,1,5,10,-1.9,0.3,-8.6,0.2,60,1.8,1028.1,0.5,5.0,1.6,125,4
107,2012,1,5,11,-1.6,0.3,-8.7,0.2,58,1.7,1028.0,0.5,5.1,1.6,197,6
108,2012,1,5,12,-1.5,0.3,-8.8,0.2,58,1.7,1027.4,0.5,5.3,1.7,276,8
109,2012,1,5,13,-1.4,0.3,-8.9,0.2,57,1.7,1026.6,0.5,5.3,1.7,359,11
110,2012,1,5,14,-1.3,0.3,-8.8,0.2,57,1.7,1026.3,0.5,5.3,1.7,380,11
111,2012,1,5,15,-1.0,0.3,-9.2,0.2,54,1.6,1026.3,0.5,5.4,1.7,347,10
112,2012,1,5,16,-1.3,0.3,-9.2,0.2,55,1.6,1025.8,0.5,5.0,1.6,197,6
113,2012,1,5,17,-1.4,0.3,-9.3,0.2,55,1.6,1026.0,0.5,4.7,1.5,48,2
114,2012,1,5,18,-1.5,0.3,-9.2,0.2,56,1.7,1026.3,0.5,4.4,1.4,11,0
115,2012,1,5,19,-1.5,0.3,-8.9,0.2,57,1.7,1026.3,0.5,4.1,1.3,0,0
116,2012,1,5,20,-1.3,0.3,-8.7,0.2,57,1.7,1026.2,0.5,3.6,1.2,0,0
117,2012,1,5,21,-1.1,0.3,-8.4,0.2,58,1.7,1026.4,0.5,2.9,0.9,0,0
118,2012,1,5,22,-0.7,0.3,-8.1,0.2,57,1.7,1026.4,0.5,2.3,0.7,0,0
119,2012,1,5,23,-0.4,0.3,-7.8,0.2,57,1.7,1026.6,0.5,2.1,0.7,0,0
120,2012,1,6,0,-0.1,0.3,-7.5,0.2,57,1.7,1026.5,0.5,2.3,0.7,0,0
121,2012,1,6,1,0.1,0.3,-7.1,0.2,58,1.7,1026.2,0.5,2.8,0.9,0,0
122,2012,1,6,2,0.3,0.3,-6.5,0.2,60,1.8,1026.2,0.5,3.1,1.0,0,0
123,2012,1,6,3,0.4,0.3,-5.2,0.2,66,2.0,1026.2,0.5,3.6,1.2,0,0
124,2012,1,6,4,-0.1,0.3,-4.3,0.2,73,2.2,1026.7,0.5,3.5,1.1,0,0
125,2012,1,6,5,-0.3,0.3,-3.4,0.2,80,2.4,1026.4,0.5,4.2,1.3,0,0
126,2012,1,6,6,-0.2,0.3,-3.1,0.2,81,2.4,1026.3,0.5,4.4,1.4,0,0
127,2012,1,6,7,0.1,0.3,-3.2,0.2,78,2.3,1026.4,0.5,4.1,1.3,9,0
128,2012,1,6,8,0.1,0.3,-3.6,0.2,76,2.3,1026.7,0.5,3.8,1.2,6,0
