Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2016,1,1,0,-6.3,0.3,-9.3,0.2,80,2.4,991.0,0.5,1.3,0.4,0,0
1,2016,1,1,1,-5.8,0.3,-8.5,0.2,81,2.4,992.5,0.5,1.2,0.4,0,0
2,2016,1,1,2,-5.3,0.3,-7.8,0.2,83,2.5,993.9,0.5,1.1,0.4,0,0
3,2016,1,1,3,-4.9,0.3,-7.0,0.2,85,2.6,995.4,0.5,1.0,0.3,0,0
4,2016,1,1,4,-4.4,0.3,-6.2,0.2,87,2.6,996.9,0.5,0.9,0.3,0,0
5,2016,1,1,5,-4.0,0.3,-5.5,0.2,89,2.7,998.3,0.5,0.8,0.3,0,0
6,2016,1,1,6,-3.5,0.3,-4.7,0.2,91,2.7,999.8,0.5,0.7,0.2,0,0
7,2016,1,1,7,-3.6,0.3,-4.7,0.2,92,2.8,1000.1,0.5,0.6,0.2,0,0
8,2016,1,1,8,-3.7,0.3,-4.7,0.2,93,2.8,1000.0,0.5,0.6,0.2,0,0
9,2016,1,1,9,-2.9,0.3,-4.8,0.2,87,2.6,1000.1,0.5,0.5,0.2,50,2
10,2016,1,1,10,-0.7,0.3,-5.8,0.2,68,2.0,1000.3,0.5,1.0,0.3,177,5
11,2016,1,1,11,0.9,0.3,-5.6,0.2,62,1.9,1000.0,0.5,1.3,0.4,138,4
12,2016,1,1,12,1.9,0.3,-5.5,0.2,58,1.7,999.4,0.5,2.2,0.7,233,7
13,2016,1,1,13,2.5,0.3,-5.3,0.2,56,1.7,998.0,0.5,2.4,0.8,263,8
14,2016,1,1,14,2.9,0.3,-4.9,0.2,57,1.7,997.4,0.5,2.7,0.9,421,13
15,2016,1,1,15,2.9,0.3,-4.3,0.2,59,1.8,997.0,0.5,2.7,0.9,180,5
16,2016,1,1,16,1.9,0.3,-4.1,0.2,64,1.9,996.5,0.5,2.5,0.8,90,3
17,2016,1,1,17,1.1,0.3,-3.6,0.2,71,2.1,996.6,0.5,1.7,0.5,6,0
18,2016,1,1,18,0.4,0.3,-3.4,0.2,76,2.3,996.6,0.5,1.5,0.5,10,0
19,2016,1,1,19,-0.1,0.3,-3.3,0.2,79,2.4,996.6,0.5,1.5,0.5,10,0
20,2016,1,1,20,-0.4,0.3,-3.2,0.2,81,2.4,996.3,0.5,1.5,0.5,0,0
21,2016,1,1,21,-0.5,0.3,-3.1,0.2,83,2.5,996.1,0.5,1.6,0.5,0,0
22,2016,1,1,22,-0.5,0.3,-3.0,0.2,83,2.5,995.6,0.5,1.6,0.5,0,0
23,2016,1,1,23,-0.4,0.3,-2.9,0.2,83,2.5,995.2,0.5,1.7,0.5,0,0
24,2016,1,2,0,-0.4,0.3,-2.7,0.2,84,2.5,994.9,0.5,1.8,0.6,0,0
25,2016,1,2,1,-0.3,0.3,-2.4,0.2,86,2.6,994.4,0.5,1.7,0.5,0,0
26,2016,1,2,2,-0.3,0.3,-2.1,0.2,88,2.6,994.2,0.5,1.8,0.6,0,0
27,2016,1,2,3,-0.3,0.3,-1.9,0.2,89,2.7,993.8,0.5,1.8,0.6,0,0
28,2016,1,2,4,-0.0,0.3,-2.1,0.2,86,2.6,993.3,0.5,1.6,0.5,0,0
29,2016,1,2,5,-0.2,0.3,-1.8,0.2,89,2.7,992.6,0.5,1.6,0.5,0,0
30,2016,1,2,6,0.0,0.3,-1.4,0.2,90,2.7,992.4,0.5,1.7,0.5,0,0
31,2016,1,2,7,0.2,0.3,-1.2,0.2,90,2.7,992.3,0.5,1.7,0.5,10,0
32,2016,1,2,8,0.2,0.3,-0.9,0.2,92,2.8,992.0,0.5,1.7,0.5,1,0
33,2016,1,2,9,0.9,0.3,-0.3,0.2,92,2.8,992.0,0.5,1.5,0.5,81,2
34,2016,1,2,10,2.5,0.3,0.3,0.2,85,2.6,992.3,0.5,1.9,0.6,121,4
35,2016,1,2,11,3.8,0.3,1.0,0.2,82,2.5,992.2,0.5,2.1,0.7,183,6
36,2016,1,2,12,5.4,0.3,2.0,0.2,79,2.4,991.5,0.5,3.3,1.1,91,3
37,2016,1,2,13,6.1,0.3,2.7,0.2,79,2.4,990.2,0.5,3.5,1.1,147,4
38,2016,1,2,14,7.2,0.3,2.3,0.2,71,2.1,989.5,0.5,3.9,1.2,119,4
39,2016,1,2,15,7.9,0.3,1.8,0.2,65,2.0,988.9,0.5,3.5,1.1,75,2
40,2016,1,2,16,7.3,0.3,1.1,0.2,65,2.0,989.0,0.5,2.9,0.9,92,3
41,2016,1,2,17,6.5,0.3,1.6,0.2,71,2.1,988.8,0.5,2.4,0.8,25,1
42,2016,1,2,18,4.9,0.3,1.9,0.2,81,2.4,988.9,0.5,1.9,0.6,10,0
43,2016,1,2,19,3.6,0.3,1.8,0.2,88,2.6,989.0,0.5,1.6,0.5,10,0
44,2016,1,2,20,2.8,0.3,1.4,0.2,91,2.7,988.9,0.5,1.5,0.5,0,0
45,2016,1,2,21,2.5,0.3,1.5,0.2,93,2.8,989.0,0.5,1.3,0.4,0,0
46,2016,1,2,22,2.4,0.3,1.6,0.2,94,2.8,988.8,0.5,1.3,0.4,0,0
47,2016,1,2,23,2.2,0.3,1.5,0.2,95,2.8,988.7,0.5,1.3,0.4,0,0
48,2016,1,3,0,2.4,0.3,1.9,0.2,97,2.9,988.5,0.5,1.2,0.4,0,0
49,2016,1,3,1,2.5,0.3,2.1,0.2,97,2.9,988.1,0.5,1.2,0.4,0,0
50,2016,1,3,2,2.6,0.3,2.4,0.2,99,3.0,988.0,0.5,1.2,0.4,0,0
51,2016,1,3,3,2.5,0.3,2.4,0.2,99,3.0,987.9,0.5,1.1,0.4,0,0
52,2016,1,3,4,2.3,0.3,2.1,0.2,99,3.0,987.6,0.5,1.1,0.4,0,0
53,2016,1,3,5,2.4,0.3,2.2,0.2,99,3.0,987.4,0.5,1.1,0.4,0,0
54,2016,1,3,6,2.5,0.3,2.4,0.2,99,3.0,987.6,0.5,1.0,0.3,0,0
55,2016,1,3,7,2.6,0.3,2.5,0.2,99,3.0,987.9,0.5,0.9,0.3,10,0
56,2016,1,3,8,2.8,0.3,2.7,0.2,99,3.0,988.1,0.5,0.8,0.3,1,0
57,2016,1,3,9,3.5,0.3,3.4,0.2,99,3.0,988.3,0.5,0.6,0.2,101,3
58,2016,1,3,10,4.0,0.3,3.8,0.2,99,3.0,988.5,0.5,1.0,0.3,200,6
59,2016,1,3,11,4.8,0.3,3.1,0.2,89,2.7,988.6,0.5,1.4,0.4,216,6
60,2016,1,3,12,5.0,0.3,2.8,0.2,86,2.6,988.3,0.5,1.6,0.5,248,7
61,2016,1,3,13,5.7,0.3,2.6,0.2,80,2.4,987.2,0.5,1.8,0.6,199,6
62,2016,1,3,14,6.1,0.3,2.4,0.2,77,2.3,986.9,0.5,2.0,0.6,201,6
63,2016,1,3,15,6.3,0.3,2.2,0.2,75,2.2,986.8,0.5,2.3,0.7,208,6
64,2016,1,3,16,7.1,0.3,1.7,0.2,69,2.1,986.3,0.5,2.1,0.7,162,5
65,2016,1,3,17,6.3,0.3,1.8,0.2,73,2.2,986.5,0.5,1.4,0.4,30,1
66,2016,1,3,18,4.7,0.3,1.6,0.2,80,2.4,986.6,0.5,1.4,0.4,10,0
67,2016,1,3,19,3.1,0.3,1.0,0.2,86,2.6,987.2,0.5,1.5,0.5,10,0
68,2016,1,3,20,2.0,0.3,0.3,0.2,89,2.7,987.4,0.5,1.5,0.5,0,0
69,2016,1,3,21,1.2,0.3,-0.0,0.2,92,2.8,987.6,0.5,1.4,0.4,0,0
70,2016,1,3,22,0.7,0.3,-0.1,0.2,94,2.8,987.7,0.5,1.4,0.4,0,0
71,2016,1,3,23,0.5,0.3,-0.0,0.2,96,2.9,987.7,0.5,1.4,0.4,0,0
72,2016,1,4,0,0.6,0.3,0.3,0.2,98,2.9,987.7,0.5,1.5,0.5,0,0
73,2016,1,4,1,0.8,0.3,0.6,0.2,99,3.0,987.3,0.5,1.6,0.5,0,0
74,2016,1,4,2,0.9,0.3,0.7,0.2,99,3.0,987.7,0.5,1.6,0.5,0,0
75,2016,1,4,3,0.2,0.3,0.1,0.2,99,3.0,987.7,0.5,1.5,0.5,0,0
76,2016,1,4,4,0.6,0.3,0.1,0.2,96,2.9,987.7,0.5,1.9,0.6,0,0
77,2016,1,4,5,-0.0,0.3,-0.5,0.2,96,2.9,987.9,0.5,1.9,0.6,0,0
78,2016,1,4,6,-0.8,0.3,-1.3,0.2,96,2.9,988.4,0.5,1.8,0.6,0,0
