Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2010,1,1,0,-2.5,0.3,-10.4,0.2,55,1.6,1010.5,0.5,1.1,0.4,0,0
1,2010,1,1,1,-3.3,0.3,-11.0,0.2,56,1.7,1010.3,0.5,1.1,0.4,0,0
2,2010,1,1,2,-4.1,0.3,-11.6,0.2,56,1.7,1010.1,0.5,1.1,0.4,0,0
3,2010,1,1,3,-5.0,0.3,-12.3,0.2,57,1.7,1010.0,0.5,1.1,0.4,0,0
4,2010,1,1,4,-5.8,0.3,-12.9,0.2,58,1.7,1009.8,0.5,1.1,0.4,0,0
5,2010,1,1,5,-6.7,0.3,-13.6,0.2,58,1.7,1009.6,0.5,1.1,0.4,0,0
6,2010,1,1,6,-7.5,0.3,-14.2,0.2,59,1.8,1009.4,0.5,1.1,0.4,0,0
7,2010,1,1,7,-7.3,0.3,-14.0,0.2,59,1.8,1009.2,0.5,0.9,0.3,0,0
8,2010,1,1,8,-7.2,0.3,-13.8,0.2,59,1.8,1009.3,0.5,0.9,0.3,0,0
9,2010,1,1,9,-5.3,0.3,-13.1,0.2,54,1.6,1009.6,0.5,0.8,0.3,195,6
10,2010,1,1,10,-2.9,0.3,-12.0,0.2,50,1.5,1009.8,0.5,0.8,0.3,338,10
11,2010,1,1,11,-0.8,0.3,-10.9,0.2,46,1.4,1009.6,0.5,1.1,0.4,458,14
12,2010,1,1,12,1.0,0.3,-10.8,0.2,41,1.2,1008.9,0.5,1.9,0.6,209,6
13,2010,1,1,13,2.3,0.3,-11.4,0.2,36,1.1,1007.8,0.5,2.4,0.8,524,16
14,2010,1,1,14,2.7,0.3,-11.3,0.2,35,1.0,1007.2,0.5,2.3,0.7,462,14
15,2010,1,1,15,2.8,0.3,-11.3,0.2,35,1.0,1007.1,0.5,2.3,0.7,334,10
16,2010,1,1,16,2.2,0.3,-11.1,0.2,37,1.1,1006.8,0.5,1.9,0.6,189,6
17,2010,1,1,17,0.9,0.3,-10.0,0.2,44,1.3,1006.9,0.5,1.4,0.4,0,0
18,2010,1,1,18,-0.8,0.3,-9.8,0.2,51,1.5,1007.1,0.5,1.5,0.5,0,0
19,2010,1,1,19,-2.6,0.3,-9.6,0.2,59,1.8,1007.5,0.5,1.4,0.4,0,0
20,2010,1,1,20,-3.4,0.3,-9.3,0.2,64,1.9,1007.9,0.5,1.2,0.4,0,0
21,2010,1,1,21,-3.0,0.3,-9.2,0.2,62,1.9,1008.4,0.5,1.0,0.3,0,0
22,2010,1,1,22,-2.7,0.3,-9.2,0.2,61,1.8,1008.3,0.5,0.8,0.3,0,0
23,2010,1,1,23,-2.8,0.3,-9.2,0.2,61,1.8,1008.0,0.5,0.7,0.2,0,0
24,2010,1,2,0,-2.8,0.3,-9.2,0.2,61,1.8,1008.0,0.5,0.6,0.2,0,0
25,2010,1,2,1,-2.9,0.3,-9.0,0.2,63,1.9,1008.1,0.5,0.6,0.2,0,0
26,2010,1,2,2,-2.9,0.3,-8.9,0.2,63,1.9,1008.0,0.5,0.5,0.2,0,0
27,2010,1,2,3,-3.0,0.3,-8.8,0.2,64,1.9,1007.3,0.5,0.6,0.2,0,0
28,2010,1,2,4,-3.6,0.3,-8.9,0.2,67,2.0,1007.4,0.5,0.6,0.2,0,0
29,2010,1,2,5,-3.6,0.3,-8.7,0.2,68,2.0,1006.4,0.5,0.5,0.2,0,0
30,2010,1,2,6,-3.1,0.3,-8.6,0.2,66,2.0,1006.1,0.5,0.3,0.1,0,0
31,2010,1,2,7,-2.6,0.3,-8.3,0.2,65,2.0,1005.6,0.5,0.3,0.1,0,0
32,2010,1,2,8,-2.5,0.3,-7.9,0.2,66,2.0,1005.2,0.5,0.4,0.1,36,1
33,2010,1,2,9,-1.2,0.3,-7.2,0.2,64,1.9,1004.6,0.5,0.5,0.2,98,3
34,2010,1,2,10,1.8,0.3,-6.7,0.2,53,1.6,1004.5,0.5,0.6,0.2,157,5
35,2010,1,2,11,4.6,0.3,-4.1,0.2,53,1.6,1003.6,0.5,1.2,0.4,206,6
36,2010,1,2,12,6.8,0.3,-1.5,0.2,55,1.6,1002.4,0.5,1.8,0.6,212,6
37,2010,1,2,13,8.6,0.3,0.4,0.2,56,1.7,1001.0,0.5,2.2,0.7,505,15
38,2010,1,2,14,9.7,0.3,0.7,0.2,53,1.6,1000.1,0.5,2.4,0.8,445,13
39,2010,1,2,15,9.0,0.3,1.3,0.2,59,1.8,999.9,0.5,1.8,0.6,320,10
40,2010,1,2,16,8.0,0.3,2.0,0.2,66,2.0,1000.1,0.5,1.7,0.5,180,5
41,2010,1,2,17,6.0,0.3,1.7,0.2,74,2.2,1000.9,0.5,1.7,0.5,0,0
42,2010,1,2,18,3.4,0.3,0.9,0.2,84,2.5,1001.6,0.5,2.0,0.6,0,0
43,2010,1,2,19,1.7,0.3,0.2,0.2,90,2.7,1002.8,0.5,2.1,0.7,0,0
44,2010,1,2,20,0.9,0.3,-0.4,0.2,91,2.7,1003.6,0.5,2.2,0.7,0,0
45,2010,1,2,21,0.2,0.3,-1.1,0.2,91,2.7,1004.5,0.5,2.4,0.8,0,0
46,2010,1,2,22,-0.9,0.3,-2.5,0.2,89,2.7,1005.1,0.5,2.3,0.7,0,0
47,2010,1,2,23,-1.9,0.3,-4.1,0.2,85,2.6,1005.7,0.5,2.2,0.7,0,0
48,2010,1,3,0,-2.8,0.3,-5.3,0.2,83,2.5,1005.8,0.5,2.1,0.7,0,0
49,2010,1,3,1,-3.5,0.3,-6.3,0.2,81,2.4,1006.2,0.5,1.9,0.6,0,0
50,2010,1,3,2,-4.1,0.3,-7.0,0.2,80,2.4,1006.5,0.5,1.8,0.6,0,0
51,2010,1,3,3,-4.5,0.3,-7.7,0.2,78,2.3,1006.6,0.5,1.6,0.5,0,0
52,2010,1,3,4,-3.8,0.3,-7.2,0.2,77,2.3,1006.4,0.5,1.5,0.5,0,0
53,2010,1,3,5,-3.9,0.3,-7.7,0.2,75,2.2,1006.3,0.5,1.5,0.5,0,0
54,2010,1,3,6,-3.7,0.3,-8.2,0.2,71,2.1,1006.7,0.5,1.4,0.4,0,0
55,2010,1,3,7,-3.6,0.3,-8.7,0.2,68,2.0,1007.5,0.5,1.2,0.4,0,0
56,2010,1,3,8,-3.6,0.3,-9.1,0.2,66,2.0,1008.4,0.5,1.2,0.4,0,0
57,2010,1,3,9,-2.6,0.3,-9.5,0.2,59,1.8,1008.7,0.5,1.5,0.5,186,6
58,2010,1,3,10,-0.9,0.3,-10.4,0.2,49,1.5,1009.2,0.5,1.8,0.6,145,4
59,2010,1,3,11,0.4,0.3,-11.6,0.2,40,1.2,1009.2,0.5,1.9,0.6,192,6
60,2010,1,3,12,1.6,0.3,-13.0,0.2,33,1.0,1008.5,0.5,2.0,0.6,211,6
61,2010,1,3,13,2.6,0.3,-14.2,0.2,28,0.8,1007.6,0.5,1.9,0.6,531,16
62,2010,1,3,14,3.3,0.3,-14.2,0.2,26,0.8,1006.9,0.5,1.8,0.6,470,14
63,2010,1,3,15,3.4,0.3,-14.3,0.2,26,0.8,1006.7,0.5,1.6,0.5,341,10
64,2010,1,3,16,3.6,0.3,-14.4,0.2,25,0.8,1006.4,0.5,1.0,0.3,196,6
65,2010,1,3,17,2.6,0.3,-11.2,0.2,35,1.0,1006.6,0.5,0.4,0.1,0,0
66,2010,1,3,18,1.3,0.3,-12.5,0.2,35,1.0,1006.6,0.5,0.6,0.2,0,0
67,2010,1,3,19,-0.1,0.3,-12.5,0.2,39,1.2,1007.0,0.5,0.9,0.3,0,0
68,2010,1,3,20,-1.9,0.3,-12.1,0.2,46,1.4,1006.9,0.5,1.2,0.4,0,0
69,2010,1,3,21,-2.5,0.3,-12.1,0.2,48,1.4,1007.1,0.5,1.1,0.4,0,0
70,2010,1,3,22,-2.0,0.3,-12.4,0.2,45,1.3,1006.9,0.5,0.9,0.3,0,0
71,2010,1,3,23,-2.6,0.3,-12.3,0.2,47,1.4,1006.6,0.5,1.0,0.3,0,0
72,2010,1,4,0,-2.5,0.3,-12.4,0.2,47,1.4,1006.4,0.5,1.0,0.3,0,0
73,2010,1,4,1,-3.0,0.3,-12.6,0.2,48,1.4,1006.2,0.5,1.1,0.4,0,0
74,2010,1,4,2,-3.3,0.3,-13.0,0.2,47,1.4,1005.8,0.5,1.1,0.4,0,0
75,2010,1,4,3,-3.1,0.3,-13.4,0.2,45,1.3,1005.6,0.5,1.0,0.3,0,0
76,2010,1,4,4,-2.2,0.3,-13.5,0.2,42,1.3,1005.1,0.5,0.8,0.3,0,0
77,2010,1,4,5,-2.0,0.3,-13.8,0.2,40,1.2,1004.0,0.5,0.7,0.2,0,0
78,2010,1,4,6,-1.5,0.3,-14.6,0.2,36,1.1,1003.4,0.5,0.5,0.2,0,0
79,2010,1,4,7,-1.5,0.3,-14.8,0.2,36,1.1,1002.8,0.5,0.1,0.0,0,0
80,2010,1,4,8,-1.5,0.3,-13.1,0.2,41,1.2,1001.9,0.5,0.3,0.1,0,0
