Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2012,1,1,0,-6.1,0.3,-11.2,0.2,70,2.1,926.6,0.5,2.6,0.8,0,0
1,2012,1,1,1,-6.2,0.3,-10.7,0.2,74,2.2,926.8,0.5,2.4,0.8,0,0
2,2012,1,1,2,-6.4,0.3,-10.2,0.2,77,2.3,927.0,0.5,2.3,0.7,0,0
3,2012,1,1,3,-6.5,0.3,-9.7,0.2,80,2.4,927.1,0.5,2.1,0.7,0,0
4,2012,1,1,4,-6.6,0.3,-9.2,0.2,83,2.5,927.3,0.5,2.0,0.6,0,0
5,2012,1,1,5,-6.8,0.3,-8.7,0.2,87,2.6,927.4,0.5,1.8,0.6,0,0
6,2012,1,1,6,-6.9,0.3,-8.2,0.2,90,2.7,927.6,0.5,1.7,0.5,0,0
7,2012,1,1,7,-8.1,0.3,-9.4,0.2,90,2.7,927.6,0.5,1.5,0.5,0,0
8,2012,1,1,8,-9.3,0.3,-10.6,0.2,90,2.7,927.7,0.5,1.5,0.5,0,0
9,2012,1,1,9,-8.6,0.3,-10.3,0.2,88,2.6,928.1,0.5,1.4,0.4,115,3
10,2012,1,1,10,-6.7,0.3,-10.4,0.2,75,2.2,928.3,0.5,1.7,0.5,200,6
11,2012,1,1,11,-5.3,0.3,-11.6,0.2,61,1.8,927.8,0.5,2.3,0.7,242,7
12,2012,1,1,12,-4.3,0.3,-11.9,0.2,55,1.6,926.8,0.5,2.9,0.9,78,2
13,2012,1,1,13,-3.8,0.3,-12.0,0.2,53,1.6,925.9,0.5,3.3,1.1,219,7
14,2012,1,1,14,-3.8,0.3,-11.8,0.2,54,1.6,925.3,0.5,3.5,1.1,111,3
15,2012,1,1,15,-4.4,0.3,-11.5,0.2,58,1.7,925.3,0.5,3.2,1.0,153,5
16,2012,1,1,16,-5.2,0.3,-10.4,0.2,67,2.0,924.9,0.5,2.9,0.9,46,1
17,2012,1,1,17,-6.4,0.3,-10.1,0.2,75,2.2,925.4,0.5,2.6,0.8,19,1
