Unnamed: 0,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2015,1,1,0,-1.0,0.3,-10.0,0.2,51,1.5,1016.7,0.5,4.8,1.5,0,0
1,2015,1,1,1,-1.6,0.3,-10.5,0.2,51,1.5,1016.6,0.5,4.9,1.6,0,0
2,2015,1,1,2,-2.2,0.3,-10.9,0.2,52,1.6,1016.6,0.5,5.0,1.6,0,0
3,2015,1,1,3,-2.9,0.3,-11.4,0.2,52,1.6,1016.5,0.5,5.0,1.6,0,0
4,2015,1,1,4,-3.5,0.3,-11.9,0.2,52,1.6,1016.4,0.5,5.1,1.6,0,0
5,2015,1,1,5,-4.1,0.3,-12.3,0.2,53,1.6,1016.4,0.5,5.1,1.6,0,0
6,2015,1,1,6,-4.7,0.3,-12.8,0.2,53,1.6,1016.3,0.5,5.2,1.7,0,0
7,2015,1,1,7,-4.6,0.3,-12.7,0.2,53,1.6,1016.6,0.5,5.5,1.8,0,0
8,2015,1,1,8,-4.7,0.3,-12.5,0.2,54,1.6,1017.2,0.5,5.6,1.8,0,0
9,2015,1,1,9,-4.4,0.3,-12.5,0.2,53,1.6,1017.8,0.5,6.0,1.9,167,5
10,2015,1,1,10,-3.5,0.3,-12.1,0.2,51,1.5,1018.5,0.5,7.8,2.5,246,7
11,2015,1,1,11,-2.8,0.3,-11.7,0.2,50,1.5,1018.7,0.5,8.1,2.6,357,11
12,2015,1,1,12,-2.2,0.3,-11.1,0.2,51,1.5,1018.2,0.5,7.6,2.4,426,13
13,2015,1,1,13,-1.7,0.3,-10.5,0.2,51,1.5,1017.5,0.5,7.7,2.5,281,8
14,2015,1,1,14,-1.6,0.3,-10.3,0.2,52,1.6,1017.4,0.5,7.8,2.5,339,10
15,2015,1,1,15,-1.5,0.3,-10.3,0.2,51,1.5,1017.6,0.5,7.9,2.5,309,9
16,2015,1,1,16,-2.0,0.3,-10.5,0.2,52,1.6,1018.4,0.5,7.3,2.3,178,5
17,2015,1,1,17,-2.1,0.3,-10.2,0.2,54,1.6,1018.7,0.5,6.7,2.1,48,1
