,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,1991,1,1,0,7.8,0.3,0.3,0.2,66,2,1009.2,0.5,0.8,0.3,0,0
1,1991,1,1,1,7.4,0.3,1.0,0.2,71,2,1008.3,0.5,0.9,0.3,0,0
2,1991,1,1,2,7.0,0.3,1.7,0.2,75,2,1007.4,0.5,1.0,0.3,0,0
3,1991,1,1,3,6.6,0.3,2.4,0.2,80,2,1006.6,0.5,1.0,0.3,0,0
4,1991,1,1,4,6.2,0.3,3.1,0.2,84,3,1005.7,0.5,1.1,0.4,0,0
5,1991,1,1,5,5.8,0.3,3.8,0.2,88,3,1004.8,0.5,1.2,0.4,0,0
6,1991,1,1,6,5.4,0.3,4.5,0.2,93,3,1003.9,0.5,1.3,0.4,0,0
7,1991,1,1,7,4.9,0.3,4.1,0.2,90,3,1004.2,0.5,0.2,0.1,0,0
8,1991,1,1,8,5.2,0.3,3.8,0.2,87,3,1004.4,0.5,1.3,0.4,0,0
9,1991,1,1,9,6.0,0.3,3.4,0.2,84,3,1004.7,0.5,2.0,0.6,22,1
10,1991,1,1,10,6.5,0.3,2.6,0.2,78,2,1005.1,0.5,3.7,1.2,25,1
11,1991,1,1,11,6.6,0.3,1.7,0.2,72,2,1005.6,0.5,2.7,0.9,83,2
12,1991,1,1,12,6.8,0.3,0.9,0.2,66,2,1006.0,0.5,2.7,0.9,83,2
13,1991,1,1,13,6.3,0.3,1.7,0.2,75,2,1005.9,0.5,4.2,1.3,81,2
14,1991,1,1,14,5.2,0.3,2.6,0.2,84,3,1005.8,0.5,4.5,1.4,28,1
15,1991,1,1,15,4.4,0.3,3.4,0.2,93,3,1005.7,0.5,2.7,0.9,31,1
16,1991,1,1,16,4.1,0.3,2.8,0.2,91,3,1006.2,0.5,3.5,1.1,11,0
17,1991,1,1,17,3.9,0.3,2.1,0.2,89,3,1006.6,0.5,2.7,0.9,6,0
18,1991,1,1,18,3.2,0.3,1.5,0.2,87,3,1007.1,0.5,4.3,1.4,0,0
19,1991,1,1,19,2.9,0.3,0.8,0.2,83,2,1007.5,0.5,3.0,1.0,0,0
20,1991,1,1,20,2.9,0.3,0.0,0.2,80,2,1007.8,0.5,2.0,0.6,0,0
21,1991,1,1,21,2.9,0.3,-0.7,0.2,76,2,1008.2,0.5,2.7,0.9,0,0
22,1991,1,1,22,2.8,0.3,-1.8,0.2,73,2,1008.6,0.5,4.2,1.3,0,0
23,1991,1,1,23,2.4,0.3,-3.0,0.2,69,2,1009.0,0.5,4.5,1.4,0,0
24,1991,1,2,0,1.6,0.3,-4.1,0.2,66,2,1009.4,0.5,3.5,1.1,0,0
25,1991,1,2,1,1.2,0.3,-4.9,0.2,64,2,1009.7,0.5,6.0,1.9,0,0
26,1991,1,2,2,0.7,0.3,-5.6,0.2,62,2,1009.9,0.5,6.2,2.0,0,0
27,1991,1,2,3,0.3,0.3,-6.4,0.2,60,2,1010.2,0.5,6.0,1.9,0,0
28,1991,1,2,4,0.0,0.3,-6.7,0.2,60,2,1010.7,0.5,4.7,1.5,0,0
29,1991,1,2,5,-0.3,0.3,-7.1,0.2,60,2,1011.3,0.5,5.2,1.7,0,0
30,1991,1,2,6,-0.7,0.3,-7.4,0.2,60,2,1011.8,0.5,6.3,2.0,0,0
31,1991,1,2,7,-1.4,0.3,-8.7,0.2,56,2,1012.4,0.5,5.7,1.8,0,0
